# ATTO 390
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.9
extcoeffv 24000
tauf 5000

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.5665, 410, 0
251, 0.5775, 411, 0
252, 0.583, 412, 0
253, 0.5835, 413, 0
254, 0.5805, 414, 0
255, 0.5725, 415, 0.001
256, 0.565, 416, 0.001
257, 0.5555, 417, 0.001
258, 0.5445, 418, 0.001
259, 0.5325, 419, 0.001
260, 0.5175, 420, 0.002
261, 0.5015, 421, 0.002
262, 0.4835, 422, 0.003
263, 0.463, 423, 0.004
264, 0.44, 424, 0.004
265, 0.4145, 425, 0.005
266, 0.388, 426, 0.007
267, 0.3605, 427, 0.009
268, 0.332, 428, 0.011
269, 0.3035, 429, 0.013
270, 0.2755, 430, 0.016
271, 0.2475, 431, 0.02
272, 0.2195, 432, 0.025
273, 0.1925, 433, 0.03
274, 0.1695, 434, 0.037
275, 0.1475, 435, 0.044
276, 0.1285, 436, 0.053
277, 0.1125, 437, 0.062
278, 0.0995, 438, 0.074
279, 0.0895, 439, 0.087
280, 0.081, 440, 0.101
281, 0.075, 441, 0.117
282, 0.07, 442, 0.136
283, 0.0665, 443, 0.156
284, 0.0655, 444, 0.176
285, 0.064, 445, 0.2
286, 0.064, 446, 0.224
287, 0.0635, 447, 0.252
288, 0.063, 448, 0.28
289, 0.0625, 449, 0.312
290, 0.0615, 450, 0.345
291, 0.0595, 451, 0.377
292, 0.058, 452, 0.41
293, 0.0565, 453, 0.447
294, 0.0555, 454, 0.482
295, 0.055, 455, 0.517
296, 0.055, 456, 0.552
297, 0.0565, 457, 0.588
298, 0.058, 458, 0.622
299, 0.0595, 459, 0.654
300, 0.062, 460, 0.686
301, 0.0645, 461, 0.718
302, 0.0675, 462, 0.749
303, 0.07, 463, 0.777
304, 0.073, 464, 0.804
305, 0.076, 465, 0.831
306, 0.0805, 466, 0.857
307, 0.084, 467, 0.879
308, 0.088, 468, 0.901
309, 0.091, 469, 0.92
310, 0.0945, 470, 0.939
311, 0.0955, 471, 0.951
312, 0.098, 472, 0.963
313, 0.098, 473, 0.974
314, 0.099, 474, 0.984
315, 0.0995, 475, 0.991
316, 0.1, 476, 0.996
317, 0.1005, 477, 0.998
318, 0.1025, 478, 0.999
319, 0.1045, 479, 1
320, 0.1065, 480, 0.998
321, 0.108, 481, 0.996
322, 0.1115, 482, 0.994
323, 0.112, 483, 0.99
324, 0.113, 484, 0.984
325, 0.1125, 485, 0.979
326, 0.111, 486, 0.969
327, 0.1085, 487, 0.959
328, 0.106, 488, 0.949
329, 0.107, 489, 0.94
330, 0.1075, 490, 0.928
331, 0.1105, 491, 0.915
332, 0.115, 492, 0.903
333, 0.1205, 493, 0.891
334, 0.1285, 494, 0.878
335, 0.1355, 495, 0.863
336, 0.145, 496, 0.847
337, 0.155, 497, 0.83
338, 0.1645, 498, 0.814
339, 0.176, 499, 0.798
340, 0.188, 500, 0.779
341, 0.1995, 501, 0.764
342, 0.214, 502, 0.746
343, 0.2275, 503, 0.729
344, 0.2415, 504, 0.711
345, 0.257, 505, 0.694
346, 0.273, 506, 0.678
347, 0.2895, 507, 0.66
348, 0.3065, 508, 0.643
349, 0.3235, 509, 0.629
350, 0.3415, 510, 0.611
351, 0.3615, 511, 0.595
352, 0.3795, 512, 0.576
353, 0.3995, 513, 0.561
354, 0.4205, 514, 0.543
355, 0.44, 515, 0.527
356, 0.4615, 516, 0.514
357, 0.4825, 517, 0.497
358, 0.5035, 518, 0.483
359, 0.5265, 519, 0.469
360, 0.5485, 520, 0.455
361, 0.569, 521, 0.442
362, 0.593, 522, 0.427
363, 0.6145, 523, 0.414
364, 0.638, 524, 0.399
365, 0.661, 525, 0.389
366, 0.683, 526, 0.374
367, 0.708, 527, 0.361
368, 0.7305, 528, 0.35
