# ATTO 611X
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
# ex-wav, exc-val, fluor-wav, fluor-val
454, 0, 783, 0.142
455, 0, 784, 0.139
456, 0, 785, 0.135
457, 0, 786, 0.132
458, 0, 787, 0.129
459, 0.0002, 788, 0.126
460, 0.0008, 789, 0.123
461, 0.001, 790, 0.118
462, 0.001, 791, 0.115
463, 0.001, 792, 0.112
464, 0.001, 793, 0.11
465, 0.001, 794, 0.107
466, 0.001, 795, 0.104
467, 0.001, 796, 0.102
468, 0.0016, 797, 0.097
469, 0.002, 798, 0.095
470, 0.002, 799, 0.093
471, 0.002, 800, 0.091
472, 0.002, 801, 0.089
473, 0.0024, 802, 0.087
474, 0.0028, 803, 0.084
475, 0.003, 804, 0.081
476, 0.003, 805, 0.079
477, 0.003, 806, 0.077
478, 0.0036, 807, 0.075
479, 0.004, 808, 0.073
480, 0.004, 809, 0.072
481, 0.004, 809, 0.07
482, 0.005, 810, 0.068
483, 0.005, 811, 0.067
484, 0.005, 812, 0.065
485, 0.0056, 813, 0.064
486, 0.006, 814, 0.062
487, 0.006, 815, 0.061
488, 0.0066, 816, 0.059
489, 0.007, 817, 0.057
490, 0.0074, 818, 0.055
491, 0.008, 819, 0.054
492, 0.0084, 820, 0.053
493, 0.009, 821, 0.051
494, 0.009, 822, 0.05
495, 0.0098, 823, 0.049
496, 0.0102, 823, 0.048
497, 0.011, 824, 0.047
498, 0.0118, 825, 0.046
499, 0.0124, 826, 0.045
500, 0.013, 827, 0.044
501, 0.014, 828, 0.042
502, 0.0146, 829, 0.041
503, 0.0154, 830, 0.041
504, 0.0164, 831, 0.039
505, 0.0176, 832, 0.038
506, 0.0184, 833, 0.037
507, 0.0194, 834, 0.036
508, 0.0206, 835, 0.035
509, 0.0216, 836, 0.034
510, 0.0232, 837, 0.033
511, 0.0242, 838, 0.032
512, 0.0256, 839, 0.031
513, 0.0268, 840, 0.03
514, 0.0282, 841, 0.03
515, 0.0296, 842, 0.029
516, 0.031, 843, 0.028
517, 0.0326, 844, 0.027
518, 0.034, 845, 0.026
519, 0.0356, 846, 0.026
520, 0.0374, 847, 0.025
521, 0.039, 848, 0.025
522, 0.0406, 849, 0.024
523, 0.0424, 850, 0.023
524, 0.0442, 851, 0.022
525, 0.046, 852, 0.022
526, 0.0478, 853, 0.021
527, 0.0502, 854, 0.021
528, 0.0518, 855, 0.02
529, 0.0542, 856, 0.02
530, 0.0562, 857, 0.019
531, 0.0588, 857, 0.019
532, 0.0612, 858, 0.018
533, 0.0642, 859, 0.018
534, 0.067, 860, 0.017
535, 0.07, 861, 0.017
536, 0.0734, 862, 0.017
537, 0.0768, 863, 0.016
538, 0.0806, 864, 0.016
539, 0.0846, 865, 0.015
540, 0.089, 866, 0.015
541, 0.0938, 867, 0.014
542, 0.0982, 868, 0.014
543, 0.104, 869, 0.014
544, 0.109, 870, 0.013
545, 0.1148, 871, 0.013
546, 0.1208, 872, 0.012
547, 0.1274, 873, 0.012
548, 0.134, 874, 0.012
549, 0.141, 875, 0.012
550, 0.148, 876, 0.011
551, 0.1552, 877, 0.011
552, 0.163, 878, 0.01
553, 0.1708, 879, 0.01
554, 0.1782, 880, 0.01
555, 0.186, 881, 0.01
556, 0.1938, 882, 0.009
557, 0.2012, 883, 0.009
558, 0.2092, 884, 0.009
559, 0.2162, 885, 0.009
560, 0.2234, 886, 0.008
561, 0.2304, 887, 0.008
562, 0.2374, 888, 0.008
563, 0.2436, 889, 0.008
564, 0.2494, 890, 0.008
565, 0.255, 891, 0.007
566, 0.2608, 891, 0.007
567, 0.266, 892, 0.007
568, 0.271, 893, 0.007
569, 0.276, 894, 0.007
570, 0.2806, 895, 0.006
571, 0.285, 896, 0.006
572, 0.29, 897, 0.006
573, 0.2958, 897, 0.006
574, 0.301, 898, 0.006
575, 0.3068, 899, 0.006
576, 0.3134, 900, 0.006
577, 0.3208, 901, 0.005
578, 0.3286, 902, 0.005
579, 0.3376, 903, 0.005
580, 0.3476, 904, 0.005
581, 0.3584, 905, 0.005
582, 0.3708, 906, 0.005
583, 0.384, 907, 0.004
584, 0.399, 908, 0.004
585, 0.4146, 909, 0.004
586, 0.4318, 910, 0.004
587, 0.451, 911, 0.004
588, 0.4714, 912, 0.004
589, 0.4928, 913, 0.004
590, 0.5158, 914, 0.004
591, 0.5404, 915, 0.004
592, 0.5662, 916, 0.003
593, 0.5928, 917, 0.003
594, 0.6206, 918, 0.003
595, 0.649, 919, 0.003
596, 0.6786, 920, 0.003
597, 0.709, 921, 0.003
598, 0.7398, 922, 0.003
599, 0.77, 923, 0.003
600, 0.8002, 924, 0.003
601, 0.83, 925, 0.003
602, 0.8588, 926, 0.002
603, 0.8858, 927, 0.002
604, 0.9114, 928, 0.002
605, 0.9344, 929, 0.002
606, 0.954, 930, 0.002
607, 0.9712, 931, 0.002
608, 0.9844, 932, 0.002
609, 0.9932, 933, 0.002
610, 0.9982, 934, 0.002
611, 0.9988, 935, 0.002
612, 0.9948, 936, 0.002
613, 0.9864, 937, 0.002
614, 0.973, 938, 0.002
615, 0.9568, 939, 0.002
616, 0.9362, 940, 0.001
617, 0.913, , 
618, 0.8866, , 
619, 0.8582, , 
620, 0.828, , 
621, 0.7962, , 
622, 0.7638, , 
623, 0.7306, , 
624, 0.6972, , 
625, 0.6646, , 
626, 0.6316, , 
627, 0.5994, , 
628, 0.5678, , 
629, 0.537, , 
630, 0.5074, , 
631, 0.4784, , 
632, 0.4512, , 
633, 0.425, , 
634, 0.3994, , 
635, 0.3754, , 
636, 0.3528, , 
637, 0.3306, , 
638, 0.31, , 
639, 0.2902, , 
640, 0.2716, , 
641, 0.2538, , 
642, 0.2372, , 
643, 0.2216, , 
644, 0.2066, , 
645, 0.1924, , 
646, 0.1794, , 
647, 0.167, , 
648, 0.1552, , 
649, 0.1442, , 
650, 0.134, , 
651, 0.124, , 
652, 0.115, , 
653, 0.1064, , 
654, 0.0982, , 
655, 0.091, , 
656, 0.084, , 
657, 0.0774, , 
658, 0.0714, , 
659, 0.066, , 
660, 0.0606, , 
661, 0.0558, , 
662, 0.051, , 
663, 0.0468, , 
664, 0.043, , 
665, 0.0394, , 
666, 0.036, , 
667, 0.0328, , 
668, 0.03, , 
669, 0.0274, , 
670, 0.0248, , 
671, 0.0228, , 
672, 0.0206, , 
673, 0.0188, , 
674, 0.017, , 
675, 0.0156, , 
676, 0.014, , 
677, 0.0126, , 
678, 0.0116, , 
679, 0.0104, , 
680, 0.0092, , 
681, 0.0082, , 
682, 0.0078, , 
683, 0.007, , 
684, 0.0062, , 
685, 0.0054, , 
686, 0.005, , 
687, 0.0042, , 
688, 0.004, , 
689, 0.0034, , 
690, 0.003, , 
691, 0.0026, , 
692, 0.002, , 
693, 0.002, , 
694, 0.002, , 
695, 0.0014, , 
696, 0.001, , 
697, 0.001, , 
698, 0.001, , 
699, 0.001, , 
700, 0.001, , 
