# ATTO 612Q
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
# ex-wav, exc-val, fluor-wav, fluor-val
548, 0.1825, , 
549, 0.1935, , 
550, 0.204, , 
551, 0.215, , 
552, 0.2265, , 
553, 0.238, , 
554, 0.249, , 
555, 0.26, , 
556, 0.2705, , 
557, 0.281, , 
558, 0.2905, , 
559, 0.299, , 
560, 0.307, , 
561, 0.314, , 
562, 0.3205, , 
563, 0.3255, , 
564, 0.33, , 
565, 0.3325, , 
566, 0.3345, , 
567, 0.3365, , 
568, 0.337, , 
569, 0.337, , 
570, 0.3365, , 
571, 0.336, , 
572, 0.335, , 
573, 0.3345, , 
574, 0.3335, , 
575, 0.333, , 
576, 0.333, , 
577, 0.334, , 
578, 0.336, , 
579, 0.3385, , 
580, 0.342, , 
581, 0.3475, , 
582, 0.354, , 
583, 0.361, , 
584, 0.3705, , 
585, 0.3815, , 
586, 0.3935, , 
587, 0.4075, , 
588, 0.424, , 
589, 0.442, , 
590, 0.4615, , 
591, 0.483, , 
592, 0.5065, , 
593, 0.5315, , 
594, 0.558, , 
595, 0.587, , 
596, 0.616, , 
597, 0.647, , 
598, 0.679, , 
599, 0.712, , 
600, 0.7435, , 
601, 0.777, , 
602, 0.809, , 
603, 0.84, , 
604, 0.87, , 
605, 0.8975, , 
606, 0.923, , 
607, 0.9455, , 
608, 0.964, , 
609, 0.98, , 
610, 0.9905, , 
611, 0.997, , 
612, 1, , 
613, 0.998, , 
614, 0.991, , 
615, 0.9805, , 
616, 0.9645, , 
617, 0.945, , 
618, 0.922, , 
619, 0.896, , 
620, 0.8665, , 
621, 0.835, , 
622, 0.801, , 
623, 0.766, , 
624, 0.729, , 
625, 0.6925, , 
626, 0.6555, , 
627, 0.6185, , 
628, 0.581, , 
629, 0.545, , 
630, 0.5105, , 
631, 0.4765, , 
632, 0.443, , 
633, 0.412, , 
634, 0.382, , 
635, 0.3535, , 
636, 0.3265, , 
637, 0.301, , 
638, 0.2775, , 
639, 0.2545, , 
640, 0.2335, , 
641, 0.214, , 
642, 0.1955, , 
643, 0.1785, , 
644, 0.163, , 
645, 0.1485, , 
646, 0.135, , 
647, 0.123, , 
648, 0.111, , 
649, 0.1005, , 
650, 0.091, , 
651, 0.0825, , 
652, 0.074, , 
653, 0.0665, , 
654, 0.06, , 
655, 0.054, , 
656, 0.049, , 
657, 0.0435, , 
658, 0.039, , 
659, 0.035, , 
660, 0.031, , 
661, 0.028, , 
662, 0.0245, , 
663, 0.022, , 
664, 0.0195, , 
665, 0.0175, , 
666, 0.0155, , 
667, 0.0135, , 
668, 0.0125, , 
669, 0.0105, , 
670, 0.009, , 
671, 0.0085, , 
672, 0.007, , 
673, 0.006, , 
674, 0.005, , 
675, 0.0045, , 
676, 0.004, , 
677, 0.0035, , 
678, 0.003, , 
679, 0.0025, , 
680, 0.002, , 
681, 0.002, , 
682, 0.0015, , 
683, 0.001, , 
684, 0.001, , 
685, 0, , 
