# ATTO 520
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.9
extcoeffv 110000
tauf 3600

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.3763, 493, 0.002
251, 0.3272, 494, 0.003
252, 0.27695, 495, 0.003
253, 0.23265, 496, 0.004
254, 0.19795, 497, 0.005
255, 0.17145, 498, 0.006
256, 0.15155, 499, 0.007
257, 0.13995, 500, 0.009
258, 0.13485, 501, 0.011
259, 0.1296, 502, 0.013
260, 0.1292, 503, 0.016
261, 0.1298, 504, 0.02
262, 0.1336, 505, 0.024
263, 0.1377, 506, 0.029
264, 0.14175, 507, 0.036
265, 0.1467, 508, 0.044
266, 0.15335, 509, 0.053
267, 0.15835, 510, 0.064
268, 0.1648, 511, 0.077
269, 0.16795, 512, 0.091
270, 0.17305, 513, 0.108
271, 0.17675, 514, 0.127
272, 0.1806, 515, 0.149
273, 0.1848, 516, 0.174
274, 0.1873, 517, 0.203
275, 0.1861, 518, 0.235
276, 0.1872, 519, 0.27
277, 0.1865, 520, 0.31
278, 0.18555, 521, 0.352
279, 0.183, 522, 0.399
280, 0.18005, 523, 0.448
281, 0.17705, 524, 0.501
282, 0.17195, 525, 0.554
283, 0.16595, 526, 0.608
284, 0.16075, 527, 0.665
285, 0.15565, 528, 0.719
286, 0.15035, 529, 0.771
287, 0.14525, 530, 0.817
288, 0.14025, 531, 0.859
289, 0.13455, 532, 0.896
290, 0.1288, 533, 0.929
291, 0.12165, 534, 0.957
292, 0.11135, 535, 0.977
293, 0.1019, 536, 0.991
294, 0.09085, 537, 0.999
295, 0.0817, 538, 1
296, 0.0708, 539, 0.997
297, 0.06145, 540, 0.988
298, 0.05205, 541, 0.974
299, 0.0445, 542, 0.957
300, 0.0402, 543, 0.936
301, 0.0348, 544, 0.913
302, 0.02925, 545, 0.888
303, 0.02565, 546, 0.859
304, 0.0215, 547, 0.83
305, 0.0187, 548, 0.8
306, 0.01695, 549, 0.769
307, 0.01515, 550, 0.739
308, 0.01415, 551, 0.709
309, 0.01295, 552, 0.679
310, 0.01265, 553, 0.65
311, 0.0129, 554, 0.623
312, 0.01175, 555, 0.597
313, 0.01255, 556, 0.572
314, 0.013, 557, 0.549
315, 0.0132, 558, 0.525
316, 0.01395, 559, 0.505
317, 0.0166, 560, 0.485
318, 0.0182, 561, 0.466
319, 0.02, 562, 0.448
320, 0.02215, 563, 0.429
321, 0.02605, 564, 0.412
322, 0.02915, 565, 0.395
323, 0.03245, 566, 0.381
324, 0.0361, 567, 0.367
325, 0.0383, 568, 0.354
326, 0.0404, 569, 0.341
327, 0.04175, 570, 0.33
328, 0.04565, 571, 0.319
329, 0.04675, 572, 0.309
330, 0.04515, 573, 0.302
331, 0.04725, 574, 0.293
332, 0.04815, 575, 0.287
333, 0.05045, 576, 0.281
334, 0.0561, 577, 0.274
335, 0.0611, 578, 0.267
336, 0.0652, 579, 0.26
337, 0.071, 580, 0.252
338, 0.07605, 581, 0.245
339, 0.082, 582, 0.237
340, 0.0868, 583, 0.23
341, 0.088, 584, 0.224
342, 0.0907, 585, 0.216
343, 0.0882, 586, 0.209
344, 0.0841, 587, 0.201
345, 0.0769, 588, 0.193
346, 0.06755, 589, 0.187
347, 0.0588, 590, 0.181
348, 0.04995, 591, 0.175
349, 0.04055, 592, 0.169
350, 0.03305, 593, 0.163
351, 0.02475, 594, 0.157
352, 0.02045, 595, 0.151
353, 0.016, 596, 0.144
354, 0.01235, 597, 0.138
355, 0.0109, 598, 0.132
356, 0.0095, 599, 0.126
357, 0.00735, 600, 0.12
358, 0.0075, 601, 0.115
359, 0.0072, 602, 0.11
360, 0.00715, 603, 0.106
361, 0.00655, 604, 0.101
362, 0.00625, 605, 0.097
363, 0.006, 606, 0.093
364, 0.0064, 607, 0.088
365, 0.007, 608, 0.084
366, 0.00755, 609, 0.08
367, 0.00715, 610, 0.076
368, 0.00665, 611, 0.073
369, 0.00685, 612, 0.069
370, 0.00915, 613, 0.066
371, 0.00975, 614, 0.063
372, 0.00985, 615, 0.061
373, 0.0105, 616, 0.058
374, 0.01085, 617, 0.056
375, 0.00965, 618, 0.054
376, 0.00975, 619, 0.051
377, 0.01125, 620, 0.049
378, 0.0104, 621, 0.047
379, 0.0111, 622, 0.045
380, 0.0118, 623, 0.043
381, 0.0122, 624, 0.041
382, 0.01285, 625, 0.039
383, 0.0144, 626, 0.038
384, 0.01315, 627, 0.036
385, 0.0132, 628, 0.035
386, 0.0133, 629, 0.033
387, 0.0128, 630, 0.032
388, 0.0134, 631, 0.031
389, 0.0124, 632, 0.03
390, 0.0122, 633, 0.029
391, 0.01205, 634, 0.028
392, 0.0116, 635, 0.027
393, 0.0098, 636, 0.026
394, 0.01115, 637, 0.025
395, 0.0095, 638, 0.024
396, 0.01, 639, 0.023
397, 0.0108, 640, 0.022
398, 0.0106, 641, 0.021
399, 0.01055, 642, 0.021
400, 0.0092, 643, 0.02
401, 0.0094, 644, 0.019
402, 0.0099, 645, 0.018
403, 0.00885, 646, 0.017
404, 0.00895, 647, 0.017
405, 0.0098, 648, 0.016
406, 0.00955, 649, 0.015
407, 0.00825, 650, 0.015
408, 0.0083, 651, 0.014
409, 0.00975, 652, 0.014
410, 0.00895, 653, 0.013
411, 0.00695, 654, 0.013
412, 0.0071, 655, 0.012
413, 0.00745, 656, 0.011
414, 0.008, 657, 0.011
415, 0.0074, 658, 0.01
416, 0.0072, 659, 0.01
417, 0.0071, 660, 0.01
418, 0.00765, 661, 0.009
419, 0.0085, 662, 0.009
420, 0.0084, 663, 0.009
421, 0.00865, 664, 0.008
422, 0.0086, 665, 0.008
423, 0.00955, 666, 0.008
424, 0.0101, 667, 0.008
425, 0.0096, 668, 0.007
426, 0.00995, 669, 0.007
427, 0.01165, 670, 0.007
428, 0.01275, 671, 0.006
429, 0.0141, 672, 0.006
430, 0.0147, 673, 0.006
431, 0.01595, 674, 0.006
432, 0.01695, 675, 0.006
433, 0.0189, 676, 0.005
434, 0.02065, 677, 0.005
435, 0.02165, 678, 0.005
436, 0.0243, 679, 0.004
437, 0.026, 680, 0.004
438, 0.02825, 681, 0.004
439, 0.03065, 682, 0.004
440, 0.03315, 683, 0.004
441, 0.03555, 684, 0.004
442, 0.0375, 685, 0.004
443, 0.0405, 686, 0.004
444, 0.04425, 687, 0.003
445, 0.04685, 688, 0.003
446, 0.0508, 689, 0.003
447, 0.054, 690, 0.003
448, 0.05665, 691, 0.003
449, 0.05955, 692, 0.003
450, 0.06395, 693, 0.003
451, 0.06745, 694, 0.003
452, 0.0719, 695, 0.003
453, 0.0756, 696, 0.003
454, 0.07985, 697, 0.003
455, 0.0841, 698, 0.002
456, 0.0884, 699, 0.002
457, 0.0948, , 
458, 0.0993, , 
459, 0.10425, , 
460, 0.1106, , 
461, 0.1168, , 
462, 0.12335, , 
463, 0.13135, , 
464, 0.1397, , 
465, 0.14835, , 
466, 0.15875, , 
467, 0.1679, , 
468, 0.1782, , 
469, 0.1891, , 
470, 0.20115, , 
471, 0.2131, , 
472, 0.22485, , 
473, 0.23795, , 
474, 0.2519, , 
475, 0.26555, , 
476, 0.2779, , 
477, 0.2914, , 
478, 0.30435, , 
479, 0.3177, , 
480, 0.32915, , 
481, 0.34115, , 
482, 0.3531, , 
483, 0.36455, , 
484, 0.3754, , 
485, 0.3864, , 
486, 0.3959, , 
487, 0.40585, , 
488, 0.415, , 
489, 0.42495, , 
490, 0.4353, , 
491, 0.4452, , 
492, 0.45595, , 
493, 0.4682, , 
494, 0.48175, , 
495, 0.49745, , 
496, 0.5135, , 
497, 0.53175, , 
498, 0.5531, , 
499, 0.57555, , 
500, 0.60035, , 
501, 0.6267, , 
502, 0.6548, , 
503, 0.68475, , 
504, 0.71615, , 
505, 0.7476, , 
506, 0.78035, , 
507, 0.8122, , 
508, 0.84325, , 
509, 0.8737, , 
510, 0.9013, , 
511, 0.92755, , 
512, 0.9506, , 
513, 0.97055, , 
514, 0.98575, , 
515, 0.99465, , 
516, 0.99945, , 
517, 0.99715, , 
518, 0.98945, , 
519, 0.9746, , 
520, 0.9524, , 
521, 0.92435, , 
522, 0.89025, , 
523, 0.84795, , 
524, 0.80205, , 
525, 0.75255, , 
526, 0.70035, , 
527, 0.64615, , 
528, 0.5908, , 
529, 0.53515, , 
530, 0.481, , 
531, 0.4292, , 
532, 0.38035, , 
533, 0.33425, , 
534, 0.29235, , 
535, 0.254, , 
536, 0.21935, , 
537, 0.18865, , 
538, 0.16145, , 
539, 0.13745, , 
540, 0.1177, , 
541, 0.0996, , 
542, 0.0834, , 
543, 0.07065, , 
544, 0.05915, , 
545, 0.0496, , 
546, 0.0417, , 
547, 0.0351, , 
548, 0.0292, , 
549, 0.0252, , 
550, 0.02155, , 
551, 0.01795, , 
552, 0.0151, , 
553, 0.01265, , 
554, 0.01075, , 
555, 0.0092, , 
556, 0.00755, , 
557, 0.0067, , 
558, 0.006, , 
559, 0.00545, , 
560, 0.0052, , 
561, 0.00415, , 
562, 0.00355, , 
563, 0.00335, , 
564, 0.0026, , 
565, 0.002, , 
566, 0.00095, , 
567, 0.0008, , 
568, 0.00035, , 
569, -0.00015, , 
570, -0.0004, , 
571, -0.00095, , 
572, -0.00215, , 
573, -0.00195, , 
574, -0.0013, , 
575, -0.002, , 
576, -0.00215, , 
577, -0.00195, , 
578, -0.002, , 
579, -0.0018, , 
580, -0.0017, , 
581, -0.00185, , 
582, -0.00145, , 
583, -0.00135, , 
584, -0.00115, , 
585, -0.00135, , 
586, -0.00135, , 
587, -0.001, , 
588, -0.00115, , 
589, -0.00165, , 
590, -0.0017, , 
591, -0.0017, , 
592, -0.0022, , 
593, -0.0019, , 
594, -0.0024, , 
595, -0.0026, , 
596, -0.0026, , 
597, -0.00195, , 
598, -0.00225, , 
599, -0.0016, , 
600, -0.00195, , 
601, -0.00255, , 
602, -0.0024, , 
603, -0.00175, , 
604, -0.00155, , 
605, -0.0016, , 
606, -0.0017, , 
607, -0.0022, , 
608, -0.00075, , 
609, -0.001, , 
610, -0.00125, , 
611, -0.00185, , 
612, -0.00165, , 
613, -0.00175, , 
614, -0.0023, , 
615, -0.0019, , 
616, -0.00215, , 
617, -0.00195, , 
618, -0.0021, , 
619, -0.00255, , 
620, -0.00195, , 
621, -0.0025, , 
622, -0.0029, , 
623, -0.00255, , 
624, -0.00255, , 
625, -0.0035, , 
626, -0.0034, , 
627, -0.00255, , 
628, -0.00215, , 
629, -0.003, , 
630, -0.00295, , 
631, -0.00225, , 
632, -0.0027, , 
633, -0.00225, , 
634, -0.0017, , 
635, -0.0017, , 
636, -0.0015, , 
637, -0.0017, , 
638, -0.0024, , 
639, -0.0018, , 
640, -0.00115, , 
641, -0.002, , 
642, -0.00115, , 
643, -0.0011, , 
644, -0.00115, , 
645, -0.00115, , 
646, -0.0011, , 
647, -0.0018, , 
648, -0.00205, , 
649, -0.00135, , 
650, -0.0013, , 
