# ATTO 495
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.7
extcoeffv 80000
tauf 1000

# ex-wav, exc-val, fluor-wav, fluor-val
339, 0.0004, 559, 0.627
340, -0.0002, 560, 0.614
341, 0.0006, 561, 0.602
342, -0.0008, 562, 0.591
343, -0.0006, 563, 0.578
344, -0.0012, 564, 0.565
345, 0, 565, 0.554
346, -0.0002, 566, 0.541
347, -0.0004, 567, 0.529
348, 0.0004, 568, 0.519
349, -0.0004, 569, 0.508
350, 0, 570, 0.497
351, 0.0016, 571, 0.486
352, 0.001, 572, 0.477
353, 0.002, 573, 0.466
354, 0.0018, 574, 0.456
355, 0.0024, 575, 0.447
356, 0.0028, 576, 0.439
357, 0.0036, 577, 0.43
358, 0.004, 578, 0.421
359, 0.004, 579, 0.412
360, 0.004, 580, 0.403
361, 0.0044, 581, 0.393
362, 0.007, 582, 0.383
363, 0.0066, 583, 0.374
364, 0.0074, 584, 0.364
365, 0.0076, 585, 0.355
366, 0.0086, 586, 0.348
367, 0.009, 587, 0.339
368, 0.01, 588, 0.33
369, 0.0104, 589, 0.322
370, 0.0108, 590, 0.314
371, 0.0122, 591, 0.305
372, 0.0144, 592, 0.296
373, 0.0144, 593, 0.29
374, 0.0156, 594, 0.283
375, 0.0154, 595, 0.276
376, 0.018, 596, 0.268
377, 0.0196, 597, 0.261
378, 0.0202, 598, 0.253
379, 0.0218, 599, 0.247
380, 0.0238, 600, 0.241
381, 0.0232, 601, 0.235
382, 0.0254, 602, 0.23
383, 0.027, 603, 0.225
384, 0.028, 604, 0.219
385, 0.0294, 605, 0.214
386, 0.0304, 606, 0.208
387, 0.0312, 607, 0.202
388, 0.0342, 608, 0.196
389, 0.0352, 609, 0.191
390, 0.0366, 610, 0.185
391, 0.0378, 611, 0.181
392, 0.039, 612, 0.176
393, 0.0412, 613, 0.17
394, 0.0412, 614, 0.165
395, 0.0428, 615, 0.161
396, 0.0448, 616, 0.156
397, 0.0466, 617, 0.152
398, 0.0474, 618, 0.148
399, 0.0492, 619, 0.144
400, 0.0502, 620, 0.139
401, 0.0512, 621, 0.136
402, 0.0528, 622, 0.132
403, 0.0558, 623, 0.128
404, 0.056, 624, 0.125
405, 0.059, 625, 0.121
406, 0.0612, 626, 0.117
407, 0.0624, 627, 0.113
408, 0.0644, 628, 0.11
409, 0.0652, 629, 0.107
410, 0.0682, 630, 0.103
411, 0.0696, 631, 0.1
412, 0.0712, 632, 0.098
413, 0.0748, 633, 0.095
414, 0.0762, 634, 0.093
415, 0.0786, 635, 0.09
416, 0.0812, 636, 0.089
417, 0.083, 637, 0.087
418, 0.0854, 638, 0.085
419, 0.0878, 639, 0.082
420, 0.0908, 640, 0.08
421, 0.093, 641, 0.078
422, 0.0972, 642, 0.076
423, 0.1002, 643, 0.074
424, 0.104, 644, 0.072
425, 0.1074, 645, 0.071
426, 0.1122, 646, 0.069
427, 0.1164, 647, 0.068
428, 0.1202, 648, 0.066
429, 0.126, 649, 0.063
430, 0.1308, 650, 0.062
431, 0.137, 651, 0.061
432, 0.1422, 652, 0.059
433, 0.149, 653, 0.057
434, 0.1552, 654, 0.056
435, 0.1628, 655, 0.054
436, 0.1678, 656, 0.053
437, 0.175, 657, 0.051
438, 0.182, 658, 0.051
439, 0.1904, 659, 0.049
440, 0.1984, 660, 0.047
441, 0.2068, 661, 0.047
442, 0.2156, 662, 0.046
443, 0.2256, 663, 0.044
444, 0.2338, 664, 0.044
445, 0.2446, 665, 0.042
446, 0.2556, 666, 0.041
447, 0.2662, 667, 0.04
448, 0.2792, 668, 0.038
449, 0.2918, 669, 0.037
450, 0.306, 670, 0.037
451, 0.321, 671, 0.036
452, 0.3362, 672, 0.035
453, 0.3526, 673, 0.035
454, 0.3686, 674, 0.034
455, 0.3856, 675, 0.033
456, 0.4044, 676, 0.032
457, 0.4226, 677, 0.031
458, 0.4406, 678, 0.031
459, 0.4612, 679, 0.03
460, 0.4794, 680, 0.029
461, 0.4982, 681, 0.028
462, 0.517, 682, 0.028
463, 0.5352, 683, 0.027
464, 0.552, 684, 0.027
465, 0.5696, 685, 0.026
466, 0.5858, 686, 0.026
467, 0.5994, 687, 0.024
468, 0.6146, 688, 0.023
469, 0.6282, 689, 0.023
470, 0.6416, 690, 0.022
471, 0.6536, 691, 0.021
472, 0.6648, 692, 0.022
473, 0.6766, 693, 0.021
474, 0.688, 694, 0.02
475, 0.7006, 695, 0.019
476, 0.7126, 696, 0.019
477, 0.7256, 697, 0.018
478, 0.7394, 698, 0.018
479, 0.7542, 699, 0.018
480, 0.7702, 700, 0.018
481, 0.787, 701, 0.017
482, 0.805, 702, 0.017
483, 0.824, 703, 0.017
484, 0.8428, 704, 0.017
485, 0.8628, 705, 0.017
486, 0.883, 706, 0.016
487, 0.9024, 707, 0.016
488, 0.9222, 708, 0.015
489, 0.9402, 709, 0.015
490, 0.9574, 710, 0.014
491, 0.9714, 711, 0.014
492, 0.9838, 712, 0.013
493, 0.9928, 713, 0.013
494, 0.9988, 714, 0.013
495, 0.9994, 715, 0.012
496, 0.996, 716, 0.012
497, 0.9878, 717, 0.011
498, 0.9728, 718, 0.011
499, 0.9532, 719, 0.011
500, 0.9274, 720, 0.011
501, 0.8964, 721, 0.01
502, 0.8602, 722, 0.01
503, 0.8192, 723, 0.01
504, 0.7758, 724, 0.009
505, 0.7286, 725, 0.009
506, 0.6784, 726, 0.009
507, 0.6282, 727, 0.009
508, 0.5774, 728, 0.009
509, 0.5272, 729, 0.009
510, 0.4776, 730, 0.009
511, 0.431, 731, 0.008
512, 0.3858, 732, 0.008
513, 0.3438, 733, 0.008
514, 0.3052, 734, 0.008
515, 0.2692, 735, 0.008
516, 0.237, 736, 0.008
517, 0.2076, 737, 0.008
518, 0.1802, 738, 0.007
519, 0.1572, 739, 0.007
520, 0.136, 740, 0.007
521, 0.1178, 741, 0.007
522, 0.1018, 742, 0.006
523, 0.0878, 743, 0.006
524, 0.0752, 744, 0.006
525, 0.065, 745, 0.006
526, 0.0552, 746, 0.006
527, 0.048, 747, 0.006
528, 0.0404, 748, 0.006
529, 0.0352, 749, 0.006
530, 0.0292, 750, 0.005
531, 0.0256, 751, 0.005
532, 0.021, 752, 0.005
533, 0.0182, 753, 0.005
534, 0.015, 754, 0.005
535, 0.0134, 755, 0.005
536, 0.0118, 756, 0.005
537, 0.0108, 757, 0.005
538, 0.0094, 758, 0.005
539, 0.008, 759, 0.004
540, 0.0064, 760, 0.005
541, 0.0048, 761, 0.005
542, 0.0044, 762, 0.004
543, 0.004, 763, 0.004
544, 0.0034, 764, 0.004
545, 0.0028, 765, 0.004
546, 0.0022, 766, 0.003
547, 0.002, 767, 0.003
548, 0.0018, 768, 0.004
549, 0.0022, 769, 0.004
550, 0.002, 770, 0.004
, , 771, 0.004
, , 772, 0.004
, , 773, 0.003
, , 774, 0.003
, , 775, 0.002
, , 776, 0.003
, , 777, 0.003
, , 778, 0.003
, , 779, 0.003
, , 780, 0.003
, , 781, 0.003
, , 782, 0.003
, , 783, 0.003
, , 784, 0.003
, , 785, 0.003
, , 786, 0.003
, , 787, 0.003
, , 788, 0.002
, , 789, 0.002
, , 790, 0.002
