# ATTO 740
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.1
extcoeffv 120000
tauf 600

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.112, 690, 0.001
251, 0.111, 691, 0.002
252, 0.111, 692, 0.001
253, 0.111, 693, 0.003
254, 0.111, 694, 0.005
255, 0.111, 695, 0.004
256, 0.111, 696, 0.003
257, 0.11, 697, 0.005
258, 0.11, 698, 0.004
259, 0.11, 699, 0.004
260, 0.109, 700, 0.004
261, 0.109, 701, 0.004
262, 0.108, 702, 0.005
263, 0.109, 703, 0.005
264, 0.109, 704, 0.004
265, 0.109, 705, 0.006
266, 0.109, 706, 0.006
267, 0.107, 707, 0.007
268, 0.108, 708, 0.007
269, 0.107, 709, 0.009
270, 0.106, 710, 0.01
271, 0.106, 711, 0.012
272, 0.105, 712, 0.014
273, 0.104, 713, 0.017
274, 0.105, 714, 0.02
275, 0.103, 715, 0.024
276, 0.103, 716, 0.027
277, 0.102, 717, 0.033
278, 0.101, 718, 0.037
279, 0.099, 719, 0.042
280, 0.098, 720, 0.047
281, 0.096, 721, 0.052
282, 0.093, 722, 0.058
283, 0.091, 723, 0.067
284, 0.089, 724, 0.077
285, 0.088, 725, 0.088
286, 0.087, 726, 0.096
287, 0.086, 727, 0.107
288, 0.085, 728, 0.118
289, 0.085, 729, 0.13
290, 0.086, 730, 0.146
291, 0.087, 731, 0.162
292, 0.087, 732, 0.179
293, 0.088, 733, 0.197
294, 0.09, 734, 0.215
295, 0.092, 735, 0.232
296, 0.095, 736, 0.252
297, 0.097, 737, 0.272
298, 0.099, 738, 0.293
299, 0.101, 739, 0.316
300, 0.103, 740, 0.342
301, 0.106, 741, 0.371
302, 0.109, 742, 0.402
303, 0.112, 743, 0.434
304, 0.114, 744, 0.468
305, 0.118, 745, 0.505
306, 0.123, 746, 0.541
307, 0.126, 747, 0.587
308, 0.131, 748, 0.634
309, 0.135, 749, 0.681
310, 0.138, 750, 0.726
311, 0.142, 751, 0.771
312, 0.145, 752, 0.807
313, 0.147, 753, 0.842
314, 0.149, 754, 0.87
315, 0.15, 755, 0.896
316, 0.153, 756, 0.92
317, 0.153, 757, 0.941
318, 0.156, 758, 0.957
319, 0.161, 759, 0.973
320, 0.164, 760, 0.988
321, 0.167, 761, 0.995
322, 0.172, 762, 0.998
323, 0.178, 763, 1
324, 0.182, 764, 0.995
325, 0.182, 765, 0.988
326, 0.183, 766, 0.977
327, 0.18, 767, 0.966
328, 0.177, 768, 0.949
329, 0.171, 769, 0.934
330, 0.163, 770, 0.913
331, 0.159, 771, 0.893
332, 0.155, 772, 0.868
333, 0.152, 773, 0.846
334, 0.15, 774, 0.819
335, 0.145, 775, 0.794
336, 0.14, 776, 0.765
337, 0.134, 777, 0.74
338, 0.126, 778, 0.708
339, 0.117, 779, 0.682
340, 0.104, 780, 0.654
341, 0.091, 781, 0.63
342, 0.08, 782, 0.601
343, 0.069, 783, 0.579
344, 0.058, 784, 0.555
345, 0.05, 785, 0.529
346, 0.044, 786, 0.505
347, 0.038, 787, 0.483
348, 0.033, 788, 0.46
349, 0.03, 789, 0.442
350, 0.027, 790, 0.424
351, 0.025, 791, 0.406
352, 0.024, 792, 0.389
353, 0.021, 793, 0.373
354, 0.021, 794, 0.355
355, 0.02, 795, 0.34
356, 0.019, 796, 0.325
357, 0.02, 797, 0.309
358, 0.019, 798, 0.297
359, 0.019, 799, 0.286
360, 0.018, 800, 0.276
361, 0.018, 801, 0.269
362, 0.017, 802, 0.263
363, 0.017, 803, 0.256
364, 0.016, 804, 0.245
365, 0.017, 805, 0.236
366, 0.017, 806, 0.227
367, 0.016, 807, 0.221
368, 0.015, 808, 0.212
369, 0.018, 809, 0.21
370, 0.017, 810, 0.206
371, 0.017, 811, 0.202
372, 0.016, 812, 0.198
373, 0.017, 813, 0.193
374, 0.017, 814, 0.194
375, 0.017, 815, 0.196
376, 0.018, 816, 0.195
377, 0.019, 817, 0.191
378, 0.02, 818, 0.189
379, 0.017, 819, 0.19
380, 0.018, 820, 0.187
381, 0.017, 821, 0.192
382, 0.018, 822, 0.191
383, 0.019, 823, 0.193
384, 0.018, 824, 0.195
385, 0.019, 825, 0.196
386, 0.019, 826, 0.201
387, 0.02, 827, 0.202
388, 0.02, 828, 0.199
389, 0.02, 829, 0.205
390, 0.02, 830, 0.207
391, 0.02, 831, 0.213
392, 0.021, 832, 0.209
393, 0.021, 833, 0.215
394, 0.021, 834, 0.215
395, 0.022, 835, 0.219
396, 0.023, 836, 0.218
397, 0.023, 837, 0.225
398, 0.023, 838, 0.223
399, 0.023, 839, 0.223
400, 0.023, 840, 0.22
401, 0.025, 841, 0.222
402, 0.025, 842, 0.221
403, 0.026, 843, 0.221
404, 0.025, 844, 0.221
405, 0.026, 845, 0.224
406, 0.026, 846, 0.222
407, 0.027, 847, 0.221
408, 0.027, 848, 0.218
409, 0.027, 849, 0.219
410, 0.027, 850, 0.217
411, 0.028, 851, 0.217
412, 0.029, 852, 0.215
413, 0.028, 853, 0.215
414, 0.028, 854, 0.213
415, 0.029, 855, 0.21
416, 0.031, 856, 0.203
417, 0.03, 857, 0.201
418, 0.03, 858, 0.192
419, 0.031, 859, 0.181
420, 0.031, 860, 0.174
421, 0.032, 861, 0.173
422, 0.033, 862, 0.166
423, 0.032, 863, 0.166
424, 0.032, 864, 0.164
425, 0.033, 865, 0.16
426, 0.034, 866, 0.152
427, 0.034, 867, 0.149
428, 0.034, 868, 0.142
429, 0.037, 869, 0.139
430, 0.037, 870, 0.135
431, 0.037, 871, 0.134
432, 0.036, 872, 0.128
433, 0.037, 873, 0.125
434, 0.037, 874, 0.12
435, 0.038, 875, 0.117
436, 0.037, 876, 0.115
437, 0.037, 877, 0.113
438, 0.038, 878, 0.107
439, 0.039, 879, 0.106
440, 0.038, 880, 0.101
441, 0.037, 881, 0.098
442, 0.037, 882, 0.094
443, 0.037, 883, 0.094
444, 0.037, 884, 0.089
445, 0.037, 885, 0.088
446, 0.036, 886, 0.083
447, 0.036, 887, 0.082
448, 0.035, 888, 0.076
449, 0.035, 889, 0.075
450, 0.035, 890, 0.073
451, 0.035, 891, 0.07
452, 0.036, 892, 0.068
453, 0.036, 893, 0.068
454, 0.035, 894, 0.065
455, 0.035, 895, 0.063
456, 0.036, 896, 0.063
457, 0.035, 897, 0.063
458, 0.036, 898, 0.06
459, 0.036, 899, 0.059
460, 0.037, 900, 0.055
461, 0.038, 901, 0.055
462, 0.037, 902, 0.051
463, 0.038, 903, 0.051
464, 0.039, 904, 0.049
465, 0.038, 905, 0.047
466, 0.038, 906, 0.044
467, 0.038, 907, 0.044
468, 0.038, 908, 0.045
469, 0.038, 909, 0.046
470, 0.037, 910, 0.046
471, 0.037, 911, 0.045
472, 0.036, 912, 0.045
473, 0.035, 913, 0.041
474, 0.034, 914, 0.042
475, 0.033, 915, 0.044
476, 0.031, 916, 0.046
477, 0.029, 917, 0.044
478, 0.028, 918, 0.045
479, 0.026, 919, 0.044
480, 0.024, 920, 0.043
481, 0.022, 921, 0.04
482, 0.02, 922, 0.037
483, 0.018, 923, 0.035
484, 0.016, 924, 0.034
485, 0.014, 925, 0.033
486, 0.012, 926, 0.031
487, 0.009, 927, 0.032
488, 0.008, 928, 0.03
489, 0.007, 929, 0.03
490, 0.004, 930, 0.029
491, 0.002, 931, 0.032
492, 0.001, 932, 0.031
493, -0.001, 933, 0.032
494, -0.002, 934, 0.03
495, -0.003, 935, 0.03
496, -0.003, 936, 0.027
497, -0.005, 937, 0.028
498, -0.006, 938, 0.026
499, -0.007, 939, 0.028
500, -0.007, 940, 0.028
501, -0.007, 941, 0.028
502, -0.007, 942, 0.025
503, -0.007, 943, 0.026
504, -0.007, 944, 0.025
505, -0.007, 945, 0.024
506, -0.007, 946, 0.022
507, -0.006, 947, 0.024
508, -0.006, 948, 0.022
509, -0.005, 949, 0.022
510, -0.005, 950, 0.023
511, -0.004, 951, 0.025
512, -0.003, 952, 0.024
513, -0.002, 953, 0.024
514, -0.002, 954, 0.023
515, -0.001, 955, 0.022
516, 0, 956, 0.022
517, 0, 957, 0.022
518, 0.001, 958, 0.024
519, 0.001, 959, 0.024
520, 0.002, 960, 0.023
521, 0.002, 961, 0.021
522, 0.002, 962, 0.023
523, 0.002, 963, 0.022
524, 0.003, 964, 0.02
525, 0.003, 965, 0.021
526, 0.004, 966, 0.021
527, 0.004, 967, 0.019
528, 0.005, 968, 0.017
529, 0.005, 969, 0.018
530, 0.005, 970, 0.017
531, 0.006, 971, 0.017
532, 0.006, 972, 0.018
533, 0.006, 973, 0.017
534, 0.006, 974, 0.017
535, 0.007, 975, 0.017
536, 0.007, 976, 0.015
537, 0.007, 977, 0.015
538, 0.008, 978, 0.017
539, 0.008, 979, 0.017
540, 0.008, 980, 0.016
541, 0.009, 981, 0.017
542, 0.009, 982, 0.016
543, 0.01, 983, 0.013
544, 0.01, 984, 0.013
545, 0.011, 985, 0.014
546, 0.011, 986, 0.015
547, 0.011, 987, 0.014
548, 0.011, 988, 0.015
549, 0.011, 989, 0.015
550, 0.013, 990, 0.014
551, 0.013, 991, 0.014
552, 0.013, 992, 0.014
553, 0.013, 993, 0.013
554, 0.014, 994, 0.012
555, 0.015, 995, 0.011
556, 0.014, , 
557, 0.015, , 
558, 0.016, , 
559, 0.015, , 
560, 0.016, , 
561, 0.016, , 
562, 0.017, , 
563, 0.017, , 
564, 0.018, , 
565, 0.019, , 
566, 0.02, , 
567, 0.02, , 
568, 0.021, , 
569, 0.022, , 
570, 0.023, , 
571, 0.024, , 
572, 0.024, , 
573, 0.025, , 
574, 0.027, , 
575, 0.027, , 
576, 0.028, , 
577, 0.03, , 
578, 0.03, , 
579, 0.032, , 
580, 0.033, , 
581, 0.034, , 
582, 0.035, , 
583, 0.037, , 
584, 0.038, , 
585, 0.039, , 
586, 0.041, , 
587, 0.043, , 
588, 0.045, , 
589, 0.046, , 
590, 0.048, , 
591, 0.049, , 
592, 0.051, , 
593, 0.054, , 
594, 0.055, , 
595, 0.058, , 
596, 0.06, , 
597, 0.062, , 
598, 0.065, , 
599, 0.066, , 
600, 0.068, , 
601, 0.07, , 
602, 0.073, , 
603, 0.076, , 
604, 0.078, , 
605, 0.081, , 
606, 0.084, , 
607, 0.087, , 
608, 0.09, , 
609, 0.093, , 
610, 0.095, , 
611, 0.099, , 
612, 0.101, , 
613, 0.104, , 
614, 0.108, , 
615, 0.111, , 
616, 0.115, , 
617, 0.117, , 
618, 0.122, , 
619, 0.124, , 
620, 0.128, , 
621, 0.13, , 
622, 0.133, , 
623, 0.135, , 
624, 0.138, , 
625, 0.141, , 
626, 0.143, , 
627, 0.147, , 
628, 0.15, , 
629, 0.153, , 
630, 0.156, , 
631, 0.159, , 
632, 0.161, , 
633, 0.164, , 
634, 0.168, , 
635, 0.171, , 
636, 0.175, , 
637, 0.179, , 
638, 0.183, , 
639, 0.188, , 
640, 0.192, , 
641, 0.197, , 
642, 0.202, , 
643, 0.207, , 
644, 0.212, , 
645, 0.219, , 
646, 0.225, , 
647, 0.232, , 
648, 0.238, , 
649, 0.244, , 
650, 0.252, , 
651, 0.259, , 
652, 0.267, , 
653, 0.275, , 
654, 0.283, , 
655, 0.291, , 
656, 0.299, , 
657, 0.309, , 
658, 0.318, , 
659, 0.327, , 
660, 0.336, , 
661, 0.346, , 
662, 0.355, , 
663, 0.364, , 
664, 0.374, , 
665, 0.384, , 
666, 0.392, , 
667, 0.4, , 
668, 0.407, , 
669, 0.415, , 
670, 0.423, , 
671, 0.429, , 
672, 0.435, , 
673, 0.44, , 
674, 0.444, , 
675, 0.447, , 
676, 0.45, , 
677, 0.453, , 
678, 0.454, , 
679, 0.454, , 
680, 0.454, , 
681, 0.452, , 
682, 0.45, , 
683, 0.448, , 
684, 0.445, , 
685, 0.441, , 
686, 0.436, , 
687, 0.432, , 
688, 0.427, , 
689, 0.422, , 
690, 0.417, , 
691, 0.414, , 
692, 0.408, , 
693, 0.405, , 
694, 0.402, , 
695, 0.399, , 
696, 0.398, , 
697, 0.396, , 
698, 0.396, , 
699, 0.397, , 
700, 0.4, , 
701, 0.401, , 
702, 0.406, , 
703, 0.411, , 
704, 0.417, , 
705, 0.425, , 
706, 0.433, , 
707, 0.442, , 
708, 0.451, , 
709, 0.463, , 
710, 0.474, , 
711, 0.487, , 
712, 0.502, , 
713, 0.516, , 
714, 0.531, , 
715, 0.547, , 
716, 0.563, , 
717, 0.581, , 
718, 0.599, , 
719, 0.617, , 
