# ATTO 580Q
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.273, , 
251, 0.2805, , 
252, 0.288, , 
253, 0.2965, , 
254, 0.3045, , 
255, 0.312, , 
256, 0.32, , 
257, 0.327, , 
258, 0.334, , 
259, 0.3405, , 
260, 0.344, , 
261, 0.3435, , 
262, 0.3385, , 
263, 0.3255, , 
264, 0.308, , 
265, 0.2875, , 
266, 0.2655, , 
267, 0.2435, , 
268, 0.2215, , 
269, 0.203, , 
270, 0.184, , 
271, 0.169, , 
272, 0.157, , 
273, 0.147, , 
274, 0.1405, , 
275, 0.135, , 
276, 0.1315, , 
277, 0.129, , 
278, 0.1275, , 
279, 0.1265, , 
280, 0.1285, , 
281, 0.1325, , 
282, 0.1345, , 
283, 0.139, , 
284, 0.1415, , 
285, 0.1445, , 
286, 0.1485, , 
287, 0.153, , 
288, 0.158, , 
289, 0.163, , 
290, 0.1675, , 
291, 0.17, , 
292, 0.174, , 
293, 0.176, , 
294, 0.177, , 
295, 0.1785, , 
296, 0.178, , 
297, 0.1765, , 
298, 0.173, , 
299, 0.169, , 
300, 0.1635, , 
301, 0.1605, , 
302, 0.156, , 
303, 0.1515, , 
304, 0.1485, , 
305, 0.1435, , 
306, 0.1395, , 
307, 0.1365, , 
308, 0.134, , 
309, 0.132, , 
310, 0.129, , 
311, 0.1255, , 
312, 0.122, , 
313, 0.1185, , 
314, 0.114, , 
315, 0.109, , 
316, 0.104, , 
317, 0.0995, , 
318, 0.093, , 
319, 0.084, , 
320, 0.0785, , 
321, 0.0715, , 
322, 0.0655, , 
323, 0.059, , 
324, 0.0535, , 
325, 0.048, , 
326, 0.0435, , 
327, 0.04, , 
328, 0.0365, , 
329, 0.034, , 
330, 0.031, , 
331, 0.029, , 
332, 0.0275, , 
333, 0.026, , 
334, 0.0245, , 
335, 0.025, , 
336, 0.0235, , 
337, 0.0235, , 
338, 0.0235, , 
339, 0.023, , 
340, 0.024, , 
341, 0.025, , 
342, 0.0245, , 
343, 0.026, , 
344, 0.027, , 
345, 0.0275, , 
346, 0.029, , 
347, 0.0305, , 
348, 0.0325, , 
349, 0.034, , 
350, 0.0355, , 
351, 0.038, , 
352, 0.0385, , 
353, 0.0395, , 
354, 0.0415, , 
355, 0.043, , 
356, 0.0445, , 
357, 0.0445, , 
358, 0.046, , 
359, 0.048, , 
360, 0.049, , 
361, 0.05, , 
362, 0.0505, , 
363, 0.052, , 
364, 0.054, , 
365, 0.056, , 
366, 0.0585, , 
367, 0.061, , 
