# ATTO 514
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.85
extcoeffv 115000
tauf 3900

# ex-wav, exc-val, fluor-wav, fluor-val
200, 0.51155, 450, 0.00003966
201, 0.50295, 451, -0.00006608
202, 0.49135, 452, -0.00006606
203, 0.485, 453, 0.00001326
204, 0.4733, 454, -0.00006666
205, 0.46265, 455, 0.00006733
206, 0.4514, 456, 0.00004088
207, 0.43815, 457, -0.00001378
208, 0.42385, 458, -0.00001397
209, 0.4087, 459, -0.00004245
210, 0.3936, 460, -0.00001434
211, 0.37865, 461, -0.00001453
212, 0.36365, 462, 0.00019092
213, 0.34955, 463, 0.00004444
214, 0.33685, 464, -0.0000149
215, 0.32595, 465, 0.00007472
216, 0.3165, 466, 0.00001497
217, 0.3096, 467, -0.00007442
218, 0.30255, 468, 0.00001477
219, 0.2972, 469, 0.00007304
220, 0.29365, 470, 0.00001446
221, 0.29045, 471, -0.00004284
222, 0.29, 472, 0.00007054
223, 0.2876, 473, -0.0000139
224, 0.2866, 474, 0.0000412
225, 0.2856, 475, 0.00006787
226, 0.2851, 476, 0.00004011
227, 0.285, 477, -0.00003964
228, 0.2854, 478, 0.00022179
229, 0.28635, 479, 0.00016769
230, 0.2885, 480, 0.00011489
231, 0.2913, 481, 0.00016444
232, 0.29525, 482, 0.00031374
233, 0.30025, 483, 0.00028658
234, 0.30505, 484, 0.00045793
235, 0.3114, 485, 0.00038096
236, 0.31725, 486, 0.00047774
237, 0.32295, 487, 0.00113074
238, 0.3284, 488, 0.00105419
239, 0.3328, 489, 0.00121954
240, 0.3359, 490, 0.00169777
241, 0.3381, 491, 0.00241433
242, 0.33845, 492, 0.00283992
243, 0.3381, 493, 0.00329463
244, 0.33735, 494, 0.0040208
245, 0.3355, 495, 0.00582294
246, 0.33295, 496, 0.00640108
247, 0.32885, 497, 0.00922526
248, 0.3243, 498, 0.01062738
249, 0.3194, 499, 0.01267245
250, 0.31425, 500, 0.01690094
251, 0.31125, 501, 0.02036661
252, 0.30805, 502, 0.02530622
253, 0.3052, 503, 0.0303264
254, 0.30055, 504, 0.03828827
255, 0.2937, 505, 0.04482436
256, 0.2828, 506, 0.05579256
257, 0.2672, 507, 0.06665032
258, 0.2488, 508, 0.08215541
259, 0.2281, 509, 0.09683634
260, 0.20765, 510, 0.11880609
261, 0.18825, 511, 0.1474779
262, 0.1717, 512, 0.15885685
263, 0.1587, 513, 0.18831301
264, 0.1486, 514, 0.22114857
265, 0.1414, 515, 0.25050172
266, 0.13635, 516, 0.29476036
267, 0.133, 517, 0.34110645
268, 0.1302, 518, 0.3887003
269, 0.1278, 519, 0.43407393
270, 0.12445, 520, 0.48819802
271, 0.1204, 521, 0.54366097
272, 0.1153, 522, 0.6011979
273, 0.1101, 523, 0.66115007
274, 0.105, 524, 0.71494552
275, 0.09975, 525, 0.77363434
276, 0.0946, 526, 0.82912292
277, 0.09015, 527, 0.85690565
278, 0.08605, 528, 0.90443531
279, 0.0828, 529, 0.93924683
280, 0.08035, 530, 0.97828256
281, 0.07835, 531, 0.98229075
282, 0.07745, 532, 0.99474111
283, 0.07705, 533, 0.99997005
284, 0.0772, 534, 0.9882968
285, 0.07785, 535, 0.98712246
286, 0.07865, 536, 0.97455849
287, 0.0804, 537, 0.95968901
