# ATTO 465
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.75
extcoeffv 75000
tauf 5000

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.795, 440, 0.001
251, 0.8312, 441, 0.001
252, 0.8648, 442, 0.001
253, 0.8998, 443, 0.002
254, 0.9312, 444, 0.002
255, 0.9614, 445, 0.003
256, 0.993, 446, 0.003
257, 1.0286, 447, 0.004
258, 1.0624, 448, 0.007
259, 1.0938, 449, 0.009
260, 1.124, 450, 0.011
261, 1.1438, 451, 0.013
262, 1.1524, 452, 0.017
263, 1.1422, 453, 0.021
264, 1.116, 454, 0.026
265, 1.0702, 455, 0.028
266, 1.008, 456, 0.033
267, 0.9398, 457, 0.038
268, 0.8704, 458, 0.041
269, 0.8036, 459, 0.043
270, 0.7456, 460, 0.049
271, 0.6978, 461, 0.057
272, 0.6568, 462, 0.067
273, 0.6262, 463, 0.078
274, 0.6024, 464, 0.094
275, 0.5842, 465, 0.107
276, 0.5722, 466, 0.125
277, 0.5616, 467, 0.144
278, 0.5532, 468, 0.164
279, 0.5448, 469, 0.182
280, 0.5362, 470, 0.205
281, 0.5244, 471, 0.229
282, 0.5122, 472, 0.252
283, 0.4992, 473, 0.279
284, 0.4842, 474, 0.301
285, 0.4678, 475, 0.329
286, 0.449, 476, 0.354
287, 0.428, 477, 0.383
288, 0.4074, 478, 0.412
289, 0.384, 479, 0.439
290, 0.3626, 480, 0.47
291, 0.3406, 481, 0.498
292, 0.3202, 482, 0.53
293, 0.2998, 483, 0.564
294, 0.2834, 484, 0.593
295, 0.2674, 485, 0.622
296, 0.2542, 486, 0.656
297, 0.2402, 487, 0.682
298, 0.2264, 488, 0.714
299, 0.212, 489, 0.744
300, 0.1946, 490, 0.772
301, 0.174, 491, 0.795
302, 0.155, 492, 0.821
303, 0.1346, 493, 0.844
304, 0.1146, 494, 0.866
305, 0.097, 495, 0.887
306, 0.084, 496, 0.905
307, 0.0694, 497, 0.918
308, 0.0596, 498, 0.939
309, 0.0512, 499, 0.949
310, 0.0446, 500, 0.965
311, 0.0388, 501, 0.975
312, 0.035, 502, 0.978
313, 0.0328, 503, 0.987
314, 0.029, 504, 0.993
315, 0.025, 505, 0.993
316, 0.0236, 506, 0.998
317, 0.024, 507, 0.998
318, 0.024, 508, 1
319, 0.0228, 509, 0.995
320, 0.0226, 510, 0.994
321, 0.0234, 511, 0.989
322, 0.0246, 512, 0.992
323, 0.0242, 513, 0.987
324, 0.0236, 514, 0.979
325, 0.0244, 515, 0.973
326, 0.0248, 516, 0.968
327, 0.0254, 517, 0.965
328, 0.027, 518, 0.956
329, 0.0268, 519, 0.944
330, 0.027, 520, 0.936
331, 0.028, 521, 0.922
332, 0.03, 522, 0.913
333, 0.0302, 523, 0.906
334, 0.03, 524, 0.89
335, 0.0324, 525, 0.879
336, 0.0324, 526, 0.874
337, 0.032, 527, 0.862
338, 0.0342, 528, 0.852
339, 0.0372, 529, 0.842
340, 0.0386, 530, 0.831
341, 0.0388, 531, 0.818
342, 0.0412, 532, 0.807
343, 0.0418, 533, 0.798
344, 0.0434, 534, 0.788
345, 0.0452, 535, 0.775
346, 0.049, 536, 0.768
347, 0.0496, 537, 0.76
348, 0.0506, 538, 0.744
349, 0.054, 539, 0.735
350, 0.0552, 540, 0.723
351, 0.056, 541, 0.711
352, 0.0556, 542, 0.703
353, 0.0602, 543, 0.691
354, 0.0602, 544, 0.677
355, 0.0612, 545, 0.666
356, 0.0644, 546, 0.654
357, 0.0658, 547, 0.642
358, 0.0664, 548, 0.631
359, 0.0704, 549, 0.619
360, 0.0724, 550, 0.608
361, 0.075, 551, 0.592
362, 0.0774, 552, 0.581
363, 0.0804, 553, 0.573
364, 0.0842, 554, 0.563
365, 0.0866, 555, 0.551
366, 0.0882, 556, 0.544
367, 0.0918, 557, 0.532
368, 0.094, 558, 0.524
369, 0.095, 559, 0.508
370, 0.0984, 560, 0.502
371, 0.1014, 561, 0.491
372, 0.1034, 562, 0.481
373, 0.1036, 563, 0.469
374, 0.107, 564, 0.462
375, 0.111, 565, 0.447
376, 0.112, 566, 0.438
377, 0.116, 567, 0.428
