# ATTO 594
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.85
extcoeffv 120000
tauf 3900

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.1792, 565, 0.002
251, 0.1818, 566, 0.002
252, 0.1854, 567, 0.002
253, 0.1902, 568, 0.003
254, 0.1966, 569, 0.003
255, 0.2046, 570, 0.003
256, 0.2142, 571, 0.004
257, 0.2246, 572, 0.004
258, 0.2374, 573, 0.005
259, 0.25, 574, 0.005
260, 0.2638, 575, 0.006
261, 0.2804, 576, 0.007
262, 0.2958, 577, 0.007
263, 0.3144, 578, 0.008
264, 0.3344, 579, 0.01
265, 0.3578, 580, 0.011
266, 0.3806, 581, 0.013
267, 0.4044, 582, 0.015
268, 0.4274, 583, 0.017
269, 0.4486, 584, 0.02
270, 0.4626, 585, 0.023
271, 0.4718, 586, 0.027
272, 0.4786, 587, 0.031
273, 0.4828, 588, 0.036
274, 0.4874, 589, 0.043
275, 0.4956, 590, 0.05
276, 0.5026, 591, 0.057
277, 0.5078, 592, 0.066
278, 0.5118, 593, 0.076
279, 0.5112, 594, 0.087
280, 0.5022, 595, 0.099
281, 0.485, 596, 0.112
282, 0.4574, 597, 0.128
283, 0.4198, 598, 0.145
284, 0.3748, 599, 0.164
285, 0.3318, 600, 0.185
286, 0.2932, 601, 0.208
287, 0.261, 602, 0.235
288, 0.234, 603, 0.265
289, 0.212, 604, 0.298
290, 0.1932, 605, 0.332
291, 0.1732, 606, 0.369
292, 0.1542, 607, 0.407
293, 0.1394, 608, 0.45
294, 0.125, 609, 0.493
295, 0.1136, 610, 0.533
296, 0.1046, 611, 0.573
297, 0.1004, 612, 0.616
298, 0.0964, 613, 0.657
299, 0.092, 614, 0.698
300, 0.0912, 615, 0.738
301, 0.0864, 616, 0.778
302, 0.0816, 617, 0.813
303, 0.0762, 618, 0.85
304, 0.0718, 619, 0.879
305, 0.0644, 620, 0.905
306, 0.061, 621, 0.931
307, 0.0584, 622, 0.953
308, 0.0544, 623, 0.968
