# ATTO 665
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.6
extcoeffv 160000
tauf 2900

# ex-wav, exc-val, fluor-wav, fluor-val
200, 0.26635, 600, 0.0003703
201, 0.27655, 601, 0.00045175
202, 0.28255, 602, 0.0003997
203, 0.2905, 603, 0.00048814
204, 0.29805, 604, 0.00049263
205, 0.3046, 605, 0.00049964
206, 0.31235, 606, 0.00048982
207, 0.3179, 607, 0.00054179
208, 0.32105, 608, 0.00060848
209, 0.32145, 609, 0.00052214
210, 0.3231, 610, 0.0007149
211, 0.32415, 611, 0.00064134
212, 0.32015, 612, 0.00070643
213, 0.31505, 613, 0.00078779
214, 0.30835, 614, 0.00085587
215, 0.2986, 615, 0.00085669
216, 0.28715, 616, 0.00089954
217, 0.2771, 617, 0.00102043
218, 0.2658, 618, 0.00110846
219, 0.25365, 619, 0.0010365
220, 0.24015, 620, 0.00116995
221, 0.22795, 621, 0.00140231
222, 0.21325, 622, 0.00145243
223, 0.20255, 623, 0.00153205
224, 0.1887, 624, 0.00158823
225, 0.1758, 625, 0.00167457
226, 0.1642, 626, 0.00199429
227, 0.15095, 627, 0.00210365
228, 0.1404, 628, 0.00263223
229, 0.1297, 629, 0.00271109
230, 0.12275, 630, 0.00330921
231, 0.1144, 631, 0.0035536
232, 0.1086, 632, 0.00418828
233, 0.1026, 633, 0.0046395
234, 0.0977, 634, 0.00497604
235, 0.09425, 635, 0.00631268
236, 0.0898, 636, 0.00698512
237, 0.08775, 637, 0.00770879
238, 0.08575, 638, 0.00910562
239, 0.0846, 639, 0.01098448
240, 0.0822, 640, 0.01219733
241, 0.08095, 641, 0.0145145
242, 0.0792, 642, 0.0170798
243, 0.0788, 643, 0.01909824
244, 0.0779, 644, 0.0229167
245, 0.0769, 645, 0.02710819
246, 0.07645, 646, 0.03076555
247, 0.0747, 647, 0.03635252
248, 0.0736, 648, 0.04268722
249, 0.0729, 649, 0.04977314
250, 0.0711, 650, 0.05646865
251, 0.07, 651, 0.06523429
252, 0.0696, 652, 0.07387851
253, 0.06855, 653, 0.0869541
254, 0.0683, 654, 0.09787139
255, 0.06795, 655, 0.112961
256, 0.06815, 656, 0.12554725
257, 0.0679, 657, 0.14018648
258, 0.06745, 658, 0.16199115
259, 0.06685, 659, 0.18071645
260, 0.06765, 660, 0.20217254
261, 0.0686, 661, 0.22423201
262, 0.0693, 662, 0.25432923
263, 0.07025, 663, 0.28771555
264, 0.07095, 664, 0.32715753
265, 0.07225, 665, 0.35700885
266, 0.0724, 666, 0.39668285
267, 0.0723, 667, 0.42506589
268, 0.0725, 668, 0.46121019
269, 0.0714, 669, 0.50381192
270, 0.07075, 670, 0.54132397
271, 0.0702, 671, 0.58444358
272, 0.0697, 672, 0.62519708
273, 0.0682, 673, 0.67538279
274, 0.06825, 674, 0.71575323
275, 0.06765, 675, 0.7596059
276, 0.0678, 676, 0.80126729
277, 0.0673, 677, 0.83387585
278, 0.0669, 678, 0.87489809
279, 0.0659, 679, 0.89915089
280, 0.06485, 680, 0.93658813
281, 0.0652, 681, 0.96206785
282, 0.06415, 682, 0.9774366
283, 0.0639, 683, 0.98916251
284, 0.0632, 684, 0.99044208
285, 0.06555, 685, 1
286, 0.06535, 686, 0.99546459
287, 0.06705, 687, 0.98955966
288, 0.0676, 688, 0.97705954
289, 0.0701, 689, 0.97835551
