# ATTO 425
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.9
extcoeffv 45000
tauf 3600

# ex-wav, exc-val, fluor-wav, fluor-val
450, 0.755, 620, 0.024
451, 0.7196, 621, 0.023
452, 0.6832, 622, 0.022
453, 0.6464, 623, 0.022
454, 0.6086, 624, 0.021
455, 0.5694, 625, 0.021
456, 0.5322, 626, 0.02
457, 0.4938, 627, 0.02
458, 0.454, 628, 0.018
459, 0.4174, 629, 0.018
460, 0.3818, 630, 0.017
461, 0.3482, 631, 0.017
462, 0.3138, 632, 0.017
463, 0.2834, 633, 0.016
464, 0.255, 634, 0.015
465, 0.2274, 635, 0.015
466, 0.2014, 636, 0.015
467, 0.18, 637, 0.014
468, 0.1588, 638, 0.013
469, 0.1388, 639, 0.013
470, 0.1222, 640, 0.013
471, 0.1074, 641, 0.013
472, 0.093, 642, 0.013
473, 0.0808, 643, 0.011
474, 0.0718, 644, 0.011
475, 0.062, 645, 0.011
476, 0.0534, 646, 0.011
477, 0.0462, 647, 0.011
478, 0.0416, 648, 0.01
479, 0.036, 649, 0.01
480, 0.0304, 650, 0.01
481, 0.0278, 651, 0.009
482, 0.0252, 652, 0.01
483, 0.0206, 653, 0.009
484, 0.0182, 654, 0.009
485, 0.0172, 655, 0.008
486, 0.015, 656, 0.008
487, 0.0142, 657, 0.008
488, 0.013, 658, 0.008
489, 0.0128, 659, 0.008
490, 0.011, 660, 0.007
491, 0.0108, 661, 0.007
492, 0.0114, 662, 0.007
493, 0.0106, 663, 0.007
494, 0.0082, 664, 0.006
495, 0.0092, 665, 0.007
496, 0.0094, 666, 0.006
497, 0.0078, 667, 0.006
498, 0.0072, 668, 0.006
499, 0.0082, 669, 0.006
500, 0.006, 670, 0.006
, , 671, 0.005
, , 672, 0.005
, , 673, 0.005
, , 674, 0.005
, , 675, 0.005
, , 676, 0.004
, , 677, 0.004
, , 678, 0.004
, , 679, 0.004
, , 680, 0.004
, , 681, 0.004
, , 682, 0.003
, , 683, 0.004
, , 684, 0.004
, , 685, 0.004
, , 686, 0.003
, , 687, 0.003
, , 688, 0.004
, , 689, 0.003
, , 690, 0.003
, , 691, 0.004
, , 692, 0.003
, , 693, 0.003
, , 694, 0.003
, , 695, 0.003
, , 696, 0.003
, , 697, 0.003
, , 698, 0.003
, , 699, 0.003
, , 700, 0.003
, , 701, 0.003
, , 702, 0.002
, , 703, 0.003
, , 704, 0.002
, , 705, 0.002
, , 706, 0.002
, , 707, 0.002
, , 708, 0.002
, , 709, 0.002
, , 710, 0.002
, , 711, 0.002
, , 712, 0.002
, , 713, 0.002
, , 714, 0.002
, , 715, 0.001
, , 716, 0.002
, , 717, 0.002
, , 718, 0.002
, , 719, 0.001
, , 720, 0.001
