# ATTO 620
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.5
extcoeffv 120000
tauf 2900

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.08, 580, 0.001
251, 0.0774, 581, 0.001
252, 0.0738, 582, 0.001
253, 0.07, 583, 0.001
254, 0.0672, 584, 0.001
255, 0.0632, 585, 0.001
256, 0.0598, 586, 0.001
257, 0.0558, 587, 0.002
258, 0.0526, 588, 0.002
259, 0.0512, 589, 0.003
260, 0.0488, 590, 0.003
261, 0.0478, 591, 0.003
262, 0.047, 592, 0.004
263, 0.0462, 593, 0.005
264, 0.045, 594, 0.006
265, 0.046, 595, 0.007
266, 0.0462, 596, 0.008
267, 0.0462, 597, 0.009
268, 0.0472, 598, 0.011
269, 0.048, 599, 0.013
270, 0.0494, 600, 0.016
271, 0.0496, 601, 0.019
272, 0.0522, 602, 0.022
273, 0.0538, 603, 0.027
274, 0.0556, 604, 0.031
275, 0.0576, 605, 0.037
276, 0.0604, 606, 0.044
277, 0.0626, 607, 0.052
278, 0.0656, 608, 0.062
279, 0.0686, 609, 0.072
280, 0.071, 610, 0.084
281, 0.0742, 611, 0.097
282, 0.0772, 612, 0.112
283, 0.081, 613, 0.129
284, 0.0842, 614, 0.149
285, 0.0876, 615, 0.17
286, 0.0912, 616, 0.198
287, 0.0948, 617, 0.227
288, 0.0974, 618, 0.255
289, 0.1016, 619, 0.285
290, 0.105, 620, 0.319
291, 0.1086, 621, 0.351
292, 0.1108, 622, 0.384
293, 0.114, 623, 0.421
294, 0.1164, 624, 0.461
295, 0.1192, 625, 0.502
296, 0.1218, 626, 0.547
297, 0.124, 627, 0.589
298, 0.1254, 628, 0.637
299, 0.1274, 629, 0.681
300, 0.129, 630, 0.722
301, 0.1292, 631, 0.766
302, 0.1302, 632, 0.804
303, 0.1308, 633, 0.838
304, 0.1314, 634, 0.874
305, 0.1302, 635, 0.902
306, 0.1296, 636, 0.925
307, 0.1292, 637, 0.95
308, 0.1278, 638, 0.969
309, 0.126, 639, 0.982
310, 0.1236, 640, 0.99
311, 0.1222, 641, 0.994
312, 0.1196, 642, 0.997
313, 0.1178, 643, 1
314, 0.1126, 644, 0.997
315, 0.109, 645, 0.989
316, 0.104, 646, 0.984
317, 0.0982, 647, 0.976
318, 0.092, 648, 0.966
319, 0.0848, 649, 0.95
320, 0.0778, 650, 0.937
321, 0.0708, 651, 0.917
322, 0.0648, 652, 0.899
323, 0.059, 653, 0.883
324, 0.0544, 654, 0.858
325, 0.0498, 655, 0.84
326, 0.0468, 656, 0.821
327, 0.0434, 657, 0.803
328, 0.0404, 658, 0.78
329, 0.0378, 659, 0.758
330, 0.036, 660, 0.735
331, 0.0338, 661, 0.715
332, 0.0324, 662, 0.696
333, 0.0318, 663, 0.676
334, 0.0298, 664, 0.657
335, 0.0294, 665, 0.637
336, 0.0286, 666, 0.621
337, 0.0274, 667, 0.601
338, 0.0266, 668, 0.583
339, 0.0264, 669, 0.566
340, 0.0258, 670, 0.549
341, 0.0252, 671, 0.54
342, 0.0256, 672, 0.526
343, 0.0254, 673, 0.511
344, 0.025, 674, 0.5
345, 0.0246, 675, 0.492
346, 0.0248, 676, 0.484
347, 0.025, 677, 0.468
348, 0.0248, 678, 0.46
349, 0.025, 679, 0.45
350, 0.0258, 680, 0.445
351, 0.026, 681, 0.434
352, 0.0264, 682, 0.427
353, 0.0268, 683, 0.416
354, 0.028, 684, 0.406
355, 0.0282, 685, 0.397
356, 0.029, 686, 0.388
357, 0.03, 687, 0.382
358, 0.0308, 688, 0.375
359, 0.0318, 689, 0.373
360, 0.0328, 690, 0.366
361, 0.0334, 691, 0.362
362, 0.0338, 692, 0.357
363, 0.0348, 693, 0.354
364, 0.0352, 694, 0.352
365, 0.0356, 695, 0.346
366, 0.0358, 696, 0.341
367, 0.0368, 697, 0.334
368, 0.0362, 698, 0.332
369, 0.0362, 699, 0.327
370, 0.0368, 700, 0.321
371, 0.0372, 701, 0.318
372, 0.0376, 702, 0.313
373, 0.038, 703, 0.308
374, 0.0388, 704, 0.299
375, 0.0392, 705, 0.295
376, 0.0404, 706, 0.288
377, 0.041, 707, 0.281
378, 0.0418, 708, 0.277
379, 0.0436, 709, 0.269
380, 0.045, 710, 0.261
381, 0.046, 711, 0.255
382, 0.0466, 712, 0.25
383, 0.0482, 713, 0.246
384, 0.048, 714, 0.237
385, 0.0492, 715, 0.234
386, 0.0492, 716, 0.228
387, 0.0488, 717, 0.222
388, 0.0486, 718, 0.219
389, 0.0486, 719, 0.212
390, 0.048, 720, 0.205
391, 0.0472, 721, 0.202
392, 0.0466, 722, 0.194
393, 0.0466, 723, 0.189
394, 0.0464, 724, 0.185
395, 0.0456, 725, 0.18
396, 0.046, 726, 0.172
397, 0.0466, 727, 0.169
398, 0.0472, 728, 0.159
399, 0.048, 729, 0.158
400, 0.0498, 730, 0.153
401, 0.0514, 731, 0.145
402, 0.0524, 732, 0.142
403, 0.0542, 733, 0.138
404, 0.056, 734, 0.133
405, 0.0574, 735, 0.132
406, 0.059, 736, 0.125
407, 0.06, 737, 0.123
408, 0.0606, 738, 0.118
409, 0.06, 739, 0.116
410, 0.0594, 740, 0.113
411, 0.0584, 741, 0.109
412, 0.0562, 742, 0.108
413, 0.0536, 743, 0.104
414, 0.0508, 744, 0.099
