# ATTO 700
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.25
extcoeffv 120000
tauf 1600

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.175, 640, 0
251, 0.1835, 641, 0
252, 0.1925, 642, 0
253, 0.2005, 643, 0.001
254, 0.21, 644, 0.001
255, 0.219, 645, 0.001
256, 0.227, 646, 0.001
257, 0.236, 647, 0.001
258, 0.246, 648, 0.001
259, 0.2555, 649, 0.001
260, 0.2655, 650, 0.001
261, 0.2765, 651, 0.001
262, 0.2875, 652, 0.001
263, 0.2965, 653, 0.002
264, 0.3055, 654, 0.002
265, 0.3145, 655, 0.002
266, 0.323, 656, 0.002
267, 0.3295, 657, 0.003
268, 0.338, 658, 0.003
269, 0.347, 659, 0.003
270, 0.355, 660, 0.004
271, 0.365, 661, 0.004
272, 0.376, 662, 0.004
273, 0.387, 663, 0.005
274, 0.396, 664, 0.006
275, 0.403, 665, 0.007
276, 0.409, 666, 0.008
277, 0.4115, 667, 0.009
278, 0.4115, 668, 0.01
279, 0.4105, 669, 0.011
280, 0.4075, 670, 0.013
281, 0.4015, 671, 0.014
282, 0.3965, 672, 0.017
283, 0.3895, 673, 0.019
284, 0.379, 674, 0.02
285, 0.365, 675, 0.023
286, 0.3455, 676, 0.026
287, 0.32, 677, 0.029
288, 0.288, 678, 0.033
289, 0.255, 679, 0.037
290, 0.2215, 680, 0.041
291, 0.1895, 681, 0.046
292, 0.1615, 682, 0.053
293, 0.1375, 683, 0.057
294, 0.118, 684, 0.064
295, 0.101, 685, 0.074
296, 0.088, 686, 0.083
297, 0.077, 687, 0.091
298, 0.069, 688, 0.103
299, 0.062, 689, 0.116
300, 0.057, 690, 0.129
301, 0.0535, 691, 0.144
302, 0.05, 692, 0.164
303, 0.0465, 693, 0.181
304, 0.0445, 694, 0.203
305, 0.0425, 695, 0.227
306, 0.0405, 696, 0.25
307, 0.039, 697, 0.281
308, 0.0365, 698, 0.311
309, 0.0345, 699, 0.345
310, 0.0335, 700, 0.381
311, 0.0315, 701, 0.414
312, 0.0305, 702, 0.452
313, 0.028, 703, 0.495
314, 0.0265, 704, 0.531
315, 0.026, 705, 0.573
316, 0.0255, 706, 0.617
317, 0.0245, 707, 0.658
318, 0.0235, 708, 0.707
319, 0.023, 709, 0.745
320, 0.0225, 710, 0.786
321, 0.023, 711, 0.827
322, 0.023, 712, 0.86
323, 0.0245, 713, 0.89
324, 0.0235, 714, 0.923
325, 0.024, 715, 0.95
326, 0.0245, 716, 0.976
327, 0.0245, 717, 0.985
328, 0.024, 718, 0.994
329, 0.025, 719, 1
330, 0.025, 720, 0.995
331, 0.0255, 721, 0.992
332, 0.025, 722, 0.986
333, 0.025, 723, 0.963
334, 0.0255, 724, 0.944
335, 0.0255, 725, 0.922
336, 0.026, 726, 0.902
337, 0.0275, 727, 0.875
338, 0.028, 728, 0.854
339, 0.029, 729, 0.831
340, 0.032, 730, 0.805
341, 0.0325, 731, 0.777
342, 0.033, 732, 0.761
343, 0.0355, 733, 0.746
344, 0.0365, 734, 0.715
345, 0.037, 735, 0.705
346, 0.0375, 736, 0.685
347, 0.0375, 737, 0.664
348, 0.0385, 738, 0.65
349, 0.037, 739, 0.64
