# ATTO Rho12
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 4000

# ex-wav, exc-val, fluor-wav, fluor-val
200, 0.3124, 551, 0.00173084
201, 0.3107, 552, 0.00287762
202, 0.3052, 553, 0.00324311
203, 0.3008, 554, 0.00396702
204, 0.2972, 555, 0.00529042
205, 0.2943, 556, 0.00741976
206, 0.2867, 557, 0.00869017
207, 0.2818, 558, 0.00870643
208, 0.277, 559, 0.01026149
209, 0.2731, 560, 0.01275835
210, 0.2688, 561, 0.01669249
211, 0.2654, 562, 0.02030666
212, 0.2589, 563, 0.02501291
213, 0.2532, 564, 0.02844817
214, 0.2495, 565, 0.03318036
215, 0.2427, 566, 0.03669125
216, 0.2374, 567, 0.04183681
217, 0.2322, 568, 0.04835892
218, 0.229, 569, 0.05463021
219, 0.2272, 570, 0.06178041
220, 0.225, 571, 0.06941886
221, 0.2244, 572, 0.08025042
222, 0.223, 573, 0.09149109
223, 0.2236, 574, 0.10580469
224, 0.2237, 575, 0.12073134
225, 0.2228, 576, 0.13975827
226, 0.2251, 577, 0.15603699
227, 0.2243, 578, 0.17288728
228, 0.2255, 579, 0.19279705
229, 0.2247, 580, 0.21605821
230, 0.2239, 581, 0.24296543
231, 0.2226, 582, 0.2667194
232, 0.2195, 583, 0.29110596
233, 0.2163, 584, 0.32036398
234, 0.2108, 585, 0.35487153
235, 0.2075, 586, 0.38728366
236, 0.2023, 587, 0.42034782
237, 0.1994, 588, 0.45707961
238, 0.1973, 589, 0.4979832
239, 0.1946, 590, 0.54299166
240, 0.195, 591, 0.57830307
241, 0.1946, 592, 0.6191793
242, 0.1969, 593, 0.65404128
243, 0.1993, 594, 0.68984852
244, 0.2028, 595, 0.7205951
245, 0.2071, 596, 0.7554216
246, 0.2094, 597, 0.79341604
247, 0.2142, 598, 0.82458601
248, 0.2171, 599, 0.85592181
249, 0.2207, 600, 0.88144838
250, 0.2259, 601, 0.91434408
251, 0.2306, 602, 0.929112
252, 0.2383, 603, 0.95058017
253, 0.2431, 604, 0.96145862
254, 0.2518, 605, 0.97615906
255, 0.2569, 606, 0.98565519
256, 0.2629, 607, 0.99370231
257, 0.2683, 608, 0.9949761
258, 0.2731, 609, 0.99127237
259, 0.2753, 610, 0.97770504
260, 0.2729, 611, 0.96207448
261, 0.2697, 612, 0.93893621
262, 0.2592, 613, 0.92235131
263, 0.2445, 614, 0.90600558
264, 0.2292, 615, 0.89593538
265, 0.2095, 616, 0.88067479
266, 0.1919, 617, 0.87096096
267, 0.1726, 618, 0.84395903
268, 0.1567, 619, 0.82022398
269, 0.1408, 620, 0.79112046
270, 0.1265, 621, 0.76669053
271, 0.1155, 622, 0.73837365
272, 0.1052, 623, 0.70707986
273, 0.0984, 624, 0.67923194
274, 0.0921, 625, 0.6642779
275, 0.0889, 626, 0.64524759
276, 0.0873, 627, 0.62617778
277, 0.0864, 628, 0.5967133
278, 0.0874, 629, 0.57463151
279, 0.0879, 630, 0.55358352
280, 0.0901, 631, 0.54205576
281, 0.0924, 632, 0.52786899
282, 0.0954, 633, 0.52092407
283, 0.0982, 634, 0.50323393
284, 0.0999, 635, 0.48271421
285, 0.104, 636, 0.4658816
286, 0.105, 637, 0.45145437
287, 0.1083, 638, 0.43971083
288, 0.1109, 639, 0.42528814
289, 0.1129, 640, 0.41314135
290, 0.1162, 641, 0.40339328
291, 0.1163, 642, 0.39015949
292, 0.1202, 643, 0.38278196
293, 0.1203, 644, 0.37987177
294, 0.1213, 645, 0.37715146
295, 0.1226, 646, 0.36679844
296, 0.1224, 647, 0.35389984
297, 0.1233, 648, 0.34714727
298, 0.1221, 649, 0.34209145
299, 0.1232, 650, 0.33855905
300, 0.123, 651, 0.33003474
301, 0.1221, 652, 0.32492246
302, 0.124, 653, 0.32938273
303, 0.1246, 654, 0.32557564
304, 0.1253, 655, 0.31903236
305, 0.1258, 656, 0.30863007
306, 0.1279, 657, 0.30549304
307, 0.1284, 658, 0.30419224
308, 0.1279, 659, 0.29669856
309, 0.1289, 660, 0.28705378
310, 0.1269, 661, 0.27792769
311, 0.1242, 662, 0.27883609
312, 0.1198, 663, 0.28178582
313, 0.1144, 664, 0.28292399
314, 0.1063, 665, 0.28092085
315, 0.0976, 666, 0.27527422
316, 0.0913, 667, 0.26538734
317, 0.0799, 668, 0.26122818
318, 0.0721, 669, 0.2592751
319, 0.0633, 670, 0.25613725
320, 0.0548, 671, 0.249377
321, 0.0493, 672, 0.24270324
322, 0.042, 673, 0.24198559
323, 0.0368, 674, 0.23599863
324, 0.0329, 675, 0.2313878
325, 0.0289, 676, 0.23069878
326, 0.0255, 677, 0.22541802
327, 0.0234, 678, 0.22269078
328, 0.0215, 679, 0.21564809
329, 0.0199, 680, 0.21175246
330, 0.0178, 681, 0.20414513
331, 0.0175, 682, 0.19783858
332, 0.0172, 683, 0.19191636
333, 0.0154, 684, 0.18502881
334, 0.0164, 685, 0.17810318
335, 0.0159, 686, 0.16997384
336, 0.0159, 687, 0.16448324
337, 0.0166, 688, 0.15687557
338, 0.0173, 689, 0.15250035
339, 0.0176, 690, 0.15144939
340, 0.0178, 691, 0.14865421
341, 0.0199, 692, 0.14340927
342, 0.0208, 693, 0.13690744
343, 0.021, 694, 0.13494019
344, 0.0237, 695, 0.13373379
345, 0.0248, 696, 0.13297877
346, 0.0267, 697, 0.13028696
347, 0.0277, 698, 0.12412989
348, 0.03, 699, 0.11785751
349, 0.0316, 700, 0.11427208
350, 0.0318, 701, 0.11417085
351, 0.0339, 702, 0.11202705
352, 0.0354, 703, 0.11063707
353, 0.0366, 704, 0.10338737
354, 0.0374, 705, 0.10298706
355, 0.0392, 706, 0.09821971
356, 0.0401, 707, 0.09840547
357, 0.0409, 708, 0.09631359
358, 0.0423, 709, 0.09749431
359, 0.0443, 710, 0.09320145
360, 0.0463, 711, 0.08958629
361, 0.0484, 712, 0.08579111
362, 0.0506, 713, 0.08911528
363, 0.0525, 714, 0.08537057
364, 0.0549, 715, 0.08600522
365, 0.0561, 716, 0.08139754
366, 0.0585, 717, 0.08107998
367, 0.0596, 718, 0.07443898
368, 0.0599, 719, 0.0741338
369, 0.0604, 720, 0.07585827
370, 0.0607, 721, 0.0801163
371, 0.0593, 722, 0.0799528
372, 0.059, 723, 0.07549869
373, 0.0577, 724, 0.07203182
374, 0.0545, 725, 0.06969418
375, 0.0531, 726, 0.0689256
376, 0.0516, 727, 0.06585411
377, 0.0487, 728, 0.06483417
378, 0.0465, 729, 0.06361436
379, 0.0453, 730, 0.06265248
380, 0.0423, 731, 0.06293612
381, 0.0402, 732, 0.06528142
382, 0.0372, 733, 0.06359103
383, 0.0344, 734, 0.06267479
384, 0.0332, 735, 0.06028139
385, 0.0315, 736, 0.06673968
386, 0.0298, 737, 0.06302874
387, 0.0288, 738, 0.06164081
388, 0.0271, 739, 0.05575536
389, 0.0256, 740, 0.05818796
390, 0.0241, 741, 0.05822271
391, 0.0239, 742, 0.05895738
392, 0.0226, 743, 0.05822285
393, 0.0217, 744, 0.05781459
394, 0.022, 745, 0.05679018
395, 0.0214, 746, 0.05547835
396, 0.0214, 747, 0.05515534
397, 0.0208, 748, 0.05519488
398, 0.021, 749, 0.05708202
399, 0.0211, 750, 0.0567304
400, 0.021, ,  
401, 0.0213, , 
402, 0.0216, , 
403, 0.0209, , 
