# ATTO 655
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.3
extcoeffv 125000
tauf 1800

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.229, 610, 0
251, 0.2274, 611, 0.001
252, 0.2266, 612, 0.001
253, 0.2268, 613, 0.001
254, 0.229, 614, 0.001
255, 0.232, 615, 0.001
256, 0.2346, 616, 0.001
257, 0.2382, 617, 0.001
258, 0.2416, 618, 0.001
259, 0.2438, 619, 0.001
260, 0.2426, 620, 0.002
261, 0.2402, 621, 0.002
262, 0.234, 622, 0.002
263, 0.2248, 623, 0.002
264, 0.2122, 624, 0.003
265, 0.199, 625, 0.003
266, 0.185, 626, 0.003
267, 0.1692, 627, 0.004
268, 0.1564, 628, 0.004
269, 0.1434, 629, 0.005
270, 0.1314, 630, 0.006
271, 0.1218, 631, 0.006
272, 0.1128, 632, 0.007
273, 0.1054, 633, 0.008
274, 0.099, 634, 0.01
275, 0.094, 635, 0.011
276, 0.09, 636, 0.012
277, 0.087, 637, 0.014
278, 0.0846, 638, 0.016
279, 0.083, 639, 0.018
280, 0.0816, 640, 0.021
281, 0.0804, 641, 0.024
282, 0.0814, 642, 0.027
283, 0.0814, 643, 0.031
284, 0.0826, 644, 0.036
285, 0.0836, 645, 0.041
286, 0.085, 646, 0.046
287, 0.087, 647, 0.052
288, 0.0884, 648, 0.06
289, 0.0912, 649, 0.068
290, 0.0934, 650, 0.077
291, 0.0956, 651, 0.087
292, 0.0976, 652, 0.099
293, 0.1, 653, 0.112
294, 0.1018, 654, 0.126
295, 0.103, 655, 0.141
296, 0.1056, 656, 0.159
297, 0.1068, 657, 0.179
298, 0.1088, 658, 0.201
299, 0.1098, 659, 0.226
300, 0.1116, 660, 0.254
301, 0.1124, 661, 0.285
302, 0.1126, 662, 0.319
303, 0.1134, 663, 0.355
304, 0.114, 664, 0.392
305, 0.1148, 665, 0.431
306, 0.1144, 666, 0.47
307, 0.1132, 667, 0.51
308, 0.1132, 668, 0.551
309, 0.1104, 669, 0.593
310, 0.11, 670, 0.635
311, 0.1074, 671, 0.678
312, 0.1034, 672, 0.721
313, 0.1002, 673, 0.763
314, 0.0978, 674, 0.803
315, 0.0946, 675, 0.842
316, 0.0902, 676, 0.876
317, 0.0862, 677, 0.908
318, 0.0802, 678, 0.935
319, 0.0736, 679, 0.957
320, 0.0666, 680, 0.975
321, 0.0592, 681, 0.989
322, 0.053, 682, 0.996
323, 0.0468, 683, 1
324, 0.0406, 684, 0.999
325, 0.034, 685, 0.994
326, 0.0296, 686, 0.986
327, 0.0256, 687, 0.976
328, 0.0218, 688, 0.965
329, 0.0192, 689, 0.954
330, 0.0174, 690, 0.942
331, 0.0154, 691, 0.93
332, 0.0132, 692, 0.918
333, 0.0126, 693, 0.905
334, 0.0126, 694, 0.89
335, 0.0116, 695, 0.874
336, 0.0108, 696, 0.858
337, 0.0106, 697, 0.841
338, 0.0102, 698, 0.823
339, 0.0098, 699, 0.804
340, 0.0096, 700, 0.786
341, 0.0104, 701, 0.767
342, 0.011, 702, 0.748
343, 0.0102, 703, 0.729
344, 0.0108, 704, 0.711
345, 0.0108, 705, 0.692
346, 0.0096, 706, 0.674
347, 0.0096, 707, 0.655
348, 0.0102, 708, 0.637
349, 0.01, 709, 0.618
350, 0.0102, 710, 0.6
351, 0.0104, 711, 0.582
352, 0.0104, 712, 0.565
353, 0.0106, 713, 0.548
354, 0.011, 714, 0.532
355, 0.0108, 715, 0.517
356, 0.0108, 716, 0.502
357, 0.0106, 717, 0.487
358, 0.011, 718, 0.473
359, 0.0106, 719, 0.459
360, 0.0112, 720, 0.444
361, 0.011, 721, 0.43
362, 0.0106, 722, 0.417
363, 0.0106, 723, 0.404
364, 0.0106, 724, 0.392
365, 0.0112, 725, 0.382
366, 0.0108, 726, 0.373
367, 0.0102, 727, 0.364
368, 0.0112, 728, 0.355
369, 0.011, 729, 0.347
370, 0.0102, 730, 0.34
371, 0.0104, 731, 0.332
372, 0.0114, 732, 0.326
373, 0.0106, 733, 0.32
374, 0.0112, 734, 0.315
375, 0.0116, 735, 0.311
376, 0.011, 736, 0.308
377, 0.0112, 737, 0.305
378, 0.0122, 738, 0.302
379, 0.0116, 739, 0.3
380, 0.0128, 740, 0.298
381, 0.0126, 741, 0.296
382, 0.0128, 742, 0.295
383, 0.0126, 743, 0.293
384, 0.0126, 744, 0.291
385, 0.0122, 745, 0.29
386, 0.0128, 746, 0.288
387, 0.0128, 747, 0.286
388, 0.0134, 748, 0.284
389, 0.0128, 749, 0.283
390, 0.0136, 750, 0.281
391, 0.0136, 751, 0.278
392, 0.0136, 752, 0.276
393, 0.014, 753, 0.273
394, 0.014, 754, 0.271
395, 0.0144, 755, 0.269
396, 0.0138, 756, 0.267
397, 0.0144, 757, 0.264
398, 0.0156, 758, 0.261
399, 0.015, 759, 0.257
400, 0.0148, 760, 0.254
401, 0.0158, 761, 0.25
402, 0.0164, 762, 0.247
403, 0.0162, 763, 0.242
404, 0.0162, 764, 0.238
