# ATTO 590
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 3700

# ex-wav, exc-val, fluor-wav, fluor-val
451, 0.0065, 757, 0.017
452, 0.0065, 758, 0.017
453, 0.0065, 759, 0.017
454, 0.0065, 760, 0.015
455, 0.0075, 761, 0.015
456, 0.007, 762, 0.014
457, 0.007, 763, 0.013
458, 0.0065, 764, 0.013
459, 0.0085, 765, 0.013
460, 0.008, 766, 0.013
461, 0.0085, 767, 0.013
462, 0.0095, 768, 0.013
463, 0.0095, 769, 0.012
464, 0.0095, 770, 0.011
465, 0.0095, 771, 0.011
466, 0.0105, 772, 0.011
467, 0.011, 773, 0.011
468, 0.0105, 774, 0.01
469, 0.0125, 775, 0.01
470, 0.013, 776, 0.009
471, 0.013, 777, 0.009
472, 0.014, 778, 0.009
473, 0.014, 779, 0.009
474, 0.014, 780, 0.009
475, 0.015, 781, 0.009
476, 0.0155, 782, 0.008
477, 0.0165, 783, 0.008
478, 0.017, 784, 0.008
479, 0.018, 785, 0.008
480, 0.02, 786, 0.007
481, 0.0205, 787, 0.007
482, 0.021, 788, 0.007
483, 0.0225, 789, 0.007
484, 0.0235, 790, 0.007
485, 0.0245, 791, 0.007
486, 0.0255, 792, 0.007
487, 0.028, 793, 0.006
488, 0.029, 794, 0.006
489, 0.031, 795, 0.006
490, 0.033, 796, 0.006
491, 0.035, 797, 0.005
492, 0.036, 798, 0.006
493, 0.039, 799, 0.005
494, 0.041, , 
495, 0.0435, , 
496, 0.0455, , 
497, 0.0485, , 
498, 0.051, , 
499, 0.0535, , 
500, 0.0565, , 
501, 0.059, , 
502, 0.0625, , 
503, 0.0645, , 
504, 0.0675, , 
505, 0.071, , 
506, 0.073, , 
507, 0.076, , 
508, 0.0795, , 
509, 0.082, , 
510, 0.0845, , 
511, 0.0875, , 
512, 0.091, , 
513, 0.0935, , 
514, 0.0975, , 
515, 0.1015, , 
516, 0.1045, , 
517, 0.108, , 
518, 0.1125, , 
519, 0.117, , 
520, 0.1215, , 
521, 0.1275, , 
522, 0.1335, , 
523, 0.1385, , 
524, 0.1455, , 
525, 0.1525, , 
526, 0.1605, , 
527, 0.1675, , 
528, 0.177, , 
529, 0.186, , 
530, 0.1955, , 
531, 0.2055, , 
532, 0.217, , 
533, 0.2275, , 
534, 0.239, , 
535, 0.251, , 
536, 0.2625, , 
537, 0.2745, , 
538, 0.2855, , 
539, 0.2975, , 
540, 0.31, , 
541, 0.32, , 
542, 0.331, , 
543, 0.342, , 
544, 0.3515, , 
545, 0.3605, , 
546, 0.3695, , 
547, 0.377, , 
548, 0.384, , 
549, 0.391, , 
550, 0.3965, , 
551, 0.402, , 
552, 0.406, , 
553, 0.411, , 
554, 0.4145, , 
555, 0.418, , 
556, 0.4215, , 
557, 0.4255, , 
558, 0.429, , 
559, 0.4325, , 
560, 0.4375, , 
561, 0.442, , 
562, 0.4485, , 
563, 0.454, , 
564, 0.4615, , 
565, 0.4715, , 
566, 0.4805, , 
567, 0.4915, , 
568, 0.5055, , 
569, 0.52, , 
570, 0.536, , 
571, 0.554, , 
572, 0.5745, , 
573, 0.595, , 
574, 0.618, , 
575, 0.643, , 
576, 0.6675, , 
577, 0.6935, , 
578, 0.722, , 
579, 0.75, , 
580, 0.7775, , 
581, 0.806, , 
582, 0.8335, , 
583, 0.8605, , 
584, 0.885, , 
585, 0.9105, , 
586, 0.932, , 
587, 0.951, , 
588, 0.9675, , 
589, 0.981, , 
590, 0.991, , 
591, 0.9965, , 
592, 0.9985, , 
593, 0.996, , 
594, 0.989, , 
595, 0.9775, , 
596, 0.963, , 
597, 0.9435, , 
