# ATTO Rho11
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 4000

# ex-wav, exc-val, fluor-wav, fluor-val
200, 0.3455, 548, 0.00077355
201, 0.34075, 549, 0.00122385
202, 0.333, 550, 0.00180019
203, 0.3267, 551, 0.00241425
204, 0.3211, 552, 0.00291609
205, 0.31475, 553, 0.00413857
206, 0.3078, 554, 0.00543957
207, 0.30225, 555, 0.00752481
208, 0.29735, 556, 0.00933577
209, 0.291, 557, 0.01154179
210, 0.2861, 558, 0.01419834
211, 0.28, 559, 0.01761756
212, 0.27325, 560, 0.02197023
213, 0.267, 561, 0.0271718
214, 0.26005, 562, 0.03355298
215, 0.25455, 563, 0.0407981
216, 0.2487, 564, 0.04999075
217, 0.2435, 565, 0.06072161
218, 0.24035, 566, 0.07373646
219, 0.2371, 567, 0.08803756
220, 0.23685, 568, 0.1043062
221, 0.23475, 569, 0.1213575
222, 0.2348, 570, 0.14253207
223, 0.2355, 571, 0.16632625
224, 0.2343, 572, 0.19448042
225, 0.2362, 573, 0.2227657
226, 0.2359, 574, 0.25459022
227, 0.2374, 575, 0.28966119
228, 0.2369, 576, 0.32776337
229, 0.23685, 577, 0.36730965
230, 0.2356, 578, 0.40715413
231, 0.23465, 579, 0.4501764
232, 0.23155, 580, 0.49500687
233, 0.2283, 581, 0.54140891
234, 0.2237, 582, 0.58977291
235, 0.21945, 583, 0.63743634
236, 0.21555, 584, 0.68406563
237, 0.21245, 585, 0.72925743
238, 0.2104, 586, 0.77136156
239, 0.2102, 587, 0.81129786
240, 0.20905, 588, 0.84686594
241, 0.21035, 589, 0.88099958
242, 0.21235, 590, 0.91194669
243, 0.2141, 591, 0.93314878
244, 0.2176, 592, 0.95239814
245, 0.22075, 593, 0.96811917
246, 0.22325, 594, 0.98379202
247, 0.22595, 595, 0.99344951
248, 0.2286, 596, 1
249, 0.23115, 597, 0.99422885
250, 0.23305, 598, 0.9929035
251, 0.23825, 599, 0.99478316
252, 0.24245, 600, 0.99464669
253, 0.24665, 601, 0.98957042
254, 0.25045, 602, 0.98016426
255, 0.25305, 603, 0.96588898
256, 0.2555, 604, 0.94713701
257, 0.2559, 605, 0.92628467
258, 0.2561, 606, 0.90538283
259, 0.2554, 607, 0.88292605
260, 0.2527, 608, 0.85523495
261, 0.24815, 609, 0.82765074
262, 0.24, 610, 0.80170482
263, 0.2299, 611, 0.77943101
264, 0.21655, 612, 0.75575313
265, 0.20085, 613, 0.73254321
266, 0.1836, 614, 0.70706108
267, 0.1651, 615, 0.68249159
268, 0.14765, 616, 0.65506863
269, 0.1312, 617, 0.62895539
270, 0.1175, 618, 0.60361284
271, 0.1067, 619, 0.57911418
272, 0.0985, 620, 0.55947164
273, 0.0928, 621, 0.53688689
274, 0.08825, 622, 0.51499597
275, 0.0861, 623, 0.49246954
276, 0.08585, 624, 0.47405832
277, 0.08705, 625, 0.46001728
278, 0.08885, 626, 0.44344342
279, 0.09105, 627, 0.42776949
280, 0.0947, 628, 0.41386487
281, 0.09715, 629, 0.40250752
282, 0.10055, 630, 0.39252663
283, 0.10395, 631, 0.38056692
284, 0.10695, 632, 0.36979133
285, 0.10945, 633, 0.35983038
286, 0.1127, 634, 0.35345271
287, 0.11475, 635, 0.34738955
288, 0.11685, 636, 0.33912
289, 0.1196, 637, 0.32983004
290, 0.12085, 638, 0.32280973
291, 0.122, 639, 0.31714914
292, 0.12365, 640, 0.3128771
293, 0.12405, 641, 0.30901804
294, 0.12465, 642, 0.30558407
295, 0.1249, 643, 0.30036062
296, 0.12505, 644, 0.29373714
297, 0.1246, 645, 0.28774778
298, 0.12285, 646, 0.28475045
299, 0.1229, 647, 0.28134623
300, 0.12135, 648, 0.27861534
301, 0.121, 649, 0.27503129
302, 0.1205, 650, 0.27332736
303, 0.12055, 651, 0.27062
304, 0.12115, 652, 0.26622566
305, 0.12, 653, 0.26104297
306, 0.12085, 654, 0.25638363
307, 0.12035, 655, 0.24993336
308, 0.12115, 656, 0.24216846
309, 0.1209, 657, 0.23660809
310, 0.1198, 658, 0.23307342
311, 0.11805, 659, 0.23036413
312, 0.1151, 660, 0.22513956
313, 0.1134, 661, 0.22181857
314, 0.10925, 662, 0.21584254
315, 0.1039, 663, 0.21133973
316, 0.0978, 664, 0.20278861
317, 0.0913, 665, 0.19997092
318, 0.0836, 666, 0.19401558
319, 0.0756, 667, 0.19114345
320, 0.0685, 668, 0.18580107
321, 0.061, 669, 0.182143
322, 0.05505, 670, 0.17568163
323, 0.0488, 671, 0.16950512
324, 0.04315, 672, 0.16526411
325, 0.0389, 673, 0.16067523
326, 0.0352, 674, 0.1564778
327, 0.0308, 675, 0.15117479
328, 0.02805, 676, 0.14924707
329, 0.0254, 677, 0.14553763
330, 0.0234, 678, 0.14153403
331, 0.02115, 679, 0.13501116
332, 0.02085, 680, 0.13140024
333, 0.01975, 681, 0.12537512
334, 0.0184, 682, 0.12293167
335, 0.0184, 683, 0.11834726
336, 0.01845, 684, 0.11615079
337, 0.0183, 685, 0.11291508
338, 0.01855, 686, 0.10890564
339, 0.01945, 687, 0.10416529
340, 0.02035, 688, 0.0988042
341, 0.02135, 689, 0.09644316
342, 0.02275, 690, 0.09379072
343, 0.02365, 691, 0.09137007
344, 0.0255, 692, 0.08704078
345, 0.0267, 693, 0.08513808
346, 0.02945, 694, 0.08386994
347, 0.03135, 695, 0.08279233
348, 0.03195, 696, 0.08094136
349, 0.03355, 697, 0.07761006
350, 0.0357, 698, 0.07514071
351, 0.0362, 699, 0.07328666
352, 0.03725, 700, 0.07167575
353, 0.0391, 701, 0.07106584
354, 0.03995, 702, 0.06879524
355, 0.0406, 703, 0.06732938
356, 0.04255, 704, 0.06480027
357, 0.04375, 705, 0.06275936
358, 0.04525, 706, 0.06081043
359, 0.04765, 707, 0.0585447
360, 0.04985, 708, 0.05838587
