# ATTO 680
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.3
extcoeffv 125000
tauf 1700

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.295, 620, 0
251, 0.3016, 621, 0
252, 0.3056, 622, 0
253, 0.3082, 623, 0
254, 0.3082, 624, 0
255, 0.307, 625, 0.001
256, 0.3046, 626, 0.001
257, 0.3026, 627, 0.001
258, 0.2998, 628, 0.001
259, 0.2988, 629, 0.001
260, 0.2962, 630, 0.001
261, 0.295, 631, 0.001
262, 0.2924, 632, 0.001
263, 0.2898, 633, 0.001
264, 0.2862, 634, 0.001
265, 0.2812, 635, 0.001
266, 0.2768, 636, 0.002
267, 0.2712, 637, 0.002
268, 0.266, 638, 0.002
269, 0.26, 639, 0.002
270, 0.2548, 640, 0.003
271, 0.2494, 641, 0.003
272, 0.2428, 642, 0.003
273, 0.2346, 643, 0.004
274, 0.2254, 644, 0.004
275, 0.2158, 645, 0.005
276, 0.2048, 646, 0.006
277, 0.1936, 647, 0.007
278, 0.1834, 648, 0.008
279, 0.1738, 649, 0.009
280, 0.1636, 650, 0.01
281, 0.155, 651, 0.011
282, 0.1478, 652, 0.013
283, 0.14, 653, 0.015
284, 0.1336, 654, 0.017
285, 0.1272, 655, 0.019
286, 0.1224, 656, 0.021
287, 0.1176, 657, 0.024
288, 0.1134, 658, 0.027
289, 0.1106, 659, 0.031
290, 0.1064, 660, 0.035
291, 0.1028, 661, 0.039
292, 0.0994, 662, 0.044
293, 0.098, 663, 0.05
294, 0.0958, 664, 0.056
295, 0.0932, 665, 0.063
296, 0.0922, 666, 0.072
297, 0.0902, 667, 0.081
298, 0.089, 668, 0.091
299, 0.088, 669, 0.103
300, 0.0872, 670, 0.116
301, 0.0846, 671, 0.13
302, 0.082, 672, 0.146
303, 0.0806, 673, 0.164
304, 0.078, 674, 0.183
305, 0.0768, 675, 0.206
306, 0.0756, 676, 0.231
307, 0.0732, 677, 0.259
308, 0.0714, 678, 0.291
309, 0.0682, 679, 0.326
310, 0.067, 680, 0.362
311, 0.063, 681, 0.4
312, 0.06, 682, 0.438
313, 0.0562, 683, 0.476
314, 0.0532, 684, 0.515
315, 0.0498, 685, 0.555
316, 0.0466, 686, 0.595
317, 0.0422, 687, 0.636
318, 0.039, 688, 0.678
319, 0.0366, 689, 0.72
320, 0.0336, 690, 0.762
321, 0.0316, 691, 0.803
322, 0.0304, 692, 0.841
323, 0.0296, 693, 0.876
324, 0.0276, 694, 0.908
325, 0.0274, 695, 0.936
326, 0.027, 696, 0.959
327, 0.027, 697, 0.978
328, 0.0268, 698, 0.991
329, 0.0272, 699, 0.998
330, 0.0282, 700, 1
331, 0.0286, 701, 0.998
332, 0.0292, 702, 0.991
333, 0.0298, 703, 0.981
334, 0.0304, 704, 0.968
335, 0.0312, 705, 0.952
336, 0.033, 706, 0.933
337, 0.033, 707, 0.912
338, 0.0338, 708, 0.89
339, 0.035, 709, 0.868
340, 0.0356, 710, 0.848
341, 0.0376, 711, 0.829
342, 0.039, 712, 0.811
343, 0.0404, 713, 0.793
344, 0.0414, 714, 0.775
345, 0.0422, 715, 0.757
346, 0.043, 716, 0.739
347, 0.0444, 717, 0.72
348, 0.0456, 718, 0.702
349, 0.0472, 719, 0.685
350, 0.048, 720, 0.668
351, 0.0486, 721, 0.652
352, 0.0488, 722, 0.636
353, 0.0498, 723, 0.621
354, 0.0494, 724, 0.607
355, 0.0492, 725, 0.591
356, 0.0492, 726, 0.576
357, 0.0492, 727, 0.561
358, 0.0496, 728, 0.545
359, 0.0484, 729, 0.529
360, 0.0482, 730, 0.514
361, 0.0478, 731, 0.498
362, 0.0472, 732, 0.483
363, 0.0474, 733, 0.468
364, 0.0468, 734, 0.454
