# ATTO 550
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 3600

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.327, 520, 0
251, 0.336, 521, 0
252, 0.3418, 522, 0
253, 0.3462, 523, 0.001
254, 0.3458, 524, 0.001
255, 0.3416, 525, 0.001
256, 0.3306, 526, 0.001
257, 0.312, 527, 0.001
258, 0.288, 528, 0.001
259, 0.2594, 529, 0.002
260, 0.2308, 530, 0.002
261, 0.203, 531, 0.003
262, 0.1792, 532, 0.003
263, 0.158, 533, 0.004
264, 0.1412, 534, 0.005
265, 0.1292, 535, 0.006
266, 0.1204, 536, 0.007
267, 0.1134, 537, 0.009
268, 0.1078, 538, 0.011
269, 0.1058, 539, 0.013
270, 0.1032, 540, 0.016
271, 0.1022, 541, 0.02
272, 0.1038, 542, 0.025
273, 0.1034, 543, 0.03
274, 0.1058, 544, 0.038
275, 0.1072, 545, 0.045
276, 0.1092, 546, 0.056
277, 0.1114, 547, 0.068
278, 0.113, 548, 0.083
279, 0.1152, 549, 0.099
280, 0.1168, 550, 0.119
281, 0.1174, 551, 0.143
282, 0.1182, 552, 0.169
283, 0.12, 553, 0.197
284, 0.1192, 554, 0.227
285, 0.1204, 555, 0.262
286, 0.121, 556, 0.297
287, 0.1194, 557, 0.336
288, 0.1188, 558, 0.376
289, 0.1172, 559, 0.423
290, 0.1162, 560, 0.471
291, 0.115, 561, 0.523
292, 0.114, 562, 0.572
293, 0.1134, 563, 0.622
294, 0.1126, 564, 0.673
295, 0.1114, 565, 0.723
296, 0.111, 566, 0.769
297, 0.1094, 567, 0.813
298, 0.1086, 568, 0.854
299, 0.1086, 569, 0.889
300, 0.1088, 570, 0.922
301, 0.106, 571, 0.944
302, 0.1066, 572, 0.965
303, 0.1048, 573, 0.978
304, 0.1034, 574, 0.991
305, 0.1008, 575, 0.998
306, 0.0976, 576, 1
307, 0.0958, 577, 1
308, 0.0916, 578, 0.993
309, 0.0892, 579, 0.982
310, 0.0856, 580, 0.967
311, 0.0828, 581, 0.948
312, 0.0792, 582, 0.926
313, 0.0744, 583, 0.904
314, 0.0714, 584, 0.876
315, 0.0676, 585, 0.854
316, 0.0658, 586, 0.825
317, 0.0614, 587, 0.799
318, 0.0602, 588, 0.772
319, 0.057, 589, 0.751
320, 0.0544, 590, 0.722
321, 0.0512, 591, 0.696
322, 0.0488, 592, 0.671
323, 0.0478, 593, 0.643
324, 0.045, 594, 0.618
325, 0.0432, 595, 0.592
326, 0.0412, 596, 0.569
327, 0.0388, 597, 0.548
328, 0.038, 598, 0.526
329, 0.037, 599, 0.504
330, 0.0358, 600, 0.485
331, 0.0352, 601, 0.468
