# ATTO 725
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.1
extcoeffv 120000
tauf 500

# ex-wav, exc-val, fluor-wav, fluor-val
250, 0.101, 690, 0
251, 0.1, 691, 0
252, 0.099, 692, 0
253, 0.099, 693, 0.002
254, 0.098, 694, 0.005
255, 0.098, 695, 0.007
256, 0.098, 696, 0.007
257, 0.099, 697, 0.01
258, 0.1, 698, 0.011
259, 0.099, 699, 0.014
260, 0.101, 700, 0.016
261, 0.102, 701, 0.019
262, 0.101, 702, 0.023
263, 0.102, 703, 0.026
264, 0.103, 704, 0.029
265, 0.103, 705, 0.031
266, 0.102, 706, 0.035
267, 0.101, 707, 0.04
268, 0.102, 708, 0.047
269, 0.102, 709, 0.053
270, 0.102, 710, 0.06
271, 0.102, 711, 0.069
272, 0.1, 712, 0.077
273, 0.098, 713, 0.086
274, 0.097, 714, 0.096
275, 0.092, 715, 0.108
276, 0.091, 716, 0.12
277, 0.087, 717, 0.133
278, 0.084, 718, 0.145
279, 0.082, 719, 0.162
280, 0.081, 720, 0.179
281, 0.079, 721, 0.199
282, 0.078, 722, 0.218
283, 0.079, 723, 0.241
284, 0.079, 724, 0.266
285, 0.081, 725, 0.292
286, 0.083, 726, 0.319
287, 0.083, 727, 0.352
288, 0.085, 728, 0.383
289, 0.087, 729, 0.416
290, 0.091, 730, 0.447
291, 0.093, 731, 0.478
292, 0.097, 732, 0.509
293, 0.1, 733, 0.542
294, 0.103, 734, 0.575
295, 0.106, 735, 0.611
296, 0.11, 736, 0.646
297, 0.114, 737, 0.683
298, 0.117, 738, 0.72
299, 0.12, 739, 0.753
300, 0.125, 740, 0.786
301, 0.129, 741, 0.82
302, 0.134, 742, 0.85
303, 0.137, 743, 0.877
304, 0.142, 744, 0.903
305, 0.145, 745, 0.929
306, 0.15, 746, 0.948
307, 0.152, 747, 0.965
308, 0.158, 748, 0.979
309, 0.159, 749, 0.99
310, 0.16, 750, 0.997
311, 0.163, 751, 1
312, 0.165, 752, 0.999
313, 0.165, 753, 1
314, 0.167, 754, 0.996
315, 0.169, 755, 0.991
316, 0.172, 756, 0.985
317, 0.175, 757, 0.978
318, 0.177, 758, 0.968
319, 0.181, 759, 0.956
320, 0.18, 760, 0.939
321, 0.177, 761, 0.921
322, 0.176, 762, 0.901
323, 0.172, 763, 0.878
324, 0.165, 764, 0.855
325, 0.159, 765, 0.83
326, 0.152, 766, 0.806
327, 0.144, 767, 0.783
328, 0.138, 768, 0.758
329, 0.127, 769, 0.735
330, 0.116, 770, 0.71
331, 0.106, 771, 0.686
332, 0.096, 772, 0.663
333, 0.082, 773, 0.64
334, 0.071, 774, 0.616
335, 0.06, 775, 0.593
336, 0.048, 776, 0.572
337, 0.04, 777, 0.552
338, 0.034, 778, 0.536
339, 0.03, 779, 0.519
340, 0.023, 780, 0.505
341, 0.019, 781, 0.487
342, 0.016, 782, 0.469
343, 0.014, 783, 0.451
344, 0.012, 784, 0.438
345, 0.011, 785, 0.423
346, 0.01, 786, 0.41
347, 0.01, 787, 0.399
348, 0.009, 788, 0.387
349, 0.01, 789, 0.375
350, 0.009, 790, 0.363
351, 0.008, 791, 0.355
352, 0.009, 792, 0.347
353, 0.008, 793, 0.342
354, 0.008, 794, 0.334
355, 0.009, 795, 0.333
356, 0.007, 796, 0.323
357, 0.008, 797, 0.317
358, 0.007, 798, 0.309
359, 0.007, 799, 0.307
360, 0.008, 800, 0.303
361, 0.01, 801, 0.306
362, 0.007, 802, 0.301
363, 0.008, 803, 0.304
364, 0.008, 804, 0.301
365, 0.008, 805, 0.299
366, 0.01, 806, 0.299
367, 0.008, 807, 0.297
368, 0.007, 808, 0.294
369, 0.01, 809, 0.295
370, 0.009, 810, 0.289
371, 0.01, 811, 0.286
372, 0.01, 812, 0.289
373, 0.012, 813, 0.288
374, 0.011, 814, 0.289
375, 0.012, 815, 0.288
376, 0.012, 816, 0.288
377, 0.014, 817, 0.286
378, 0.014, 818, 0.281
379, 0.012, 819, 0.283
380, 0.011, 820, 0.281
381, 0.012, 821, 0.284
382, 0.014, 822, 0.283
383, 0.015, 823, 0.28
384, 0.014, 824, 0.278
