# ATTO 647
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.2
extcoeffv 120000
tauf 2400

# ex-wav, exc-val, fluor-wav, fluor-val
344, 0.0756, 694, 0.716
345, 0.0788, 695, 0.706
346, 0.081, 696, 0.696
347, 0.0838, 697, 0.685
348, 0.0872, 698, 0.673
349, 0.0896, 699, 0.662
350, 0.0918, 700, 0.651
351, 0.0946, 701, 0.64
352, 0.096, 702, 0.63
353, 0.0972, 703, 0.619
354, 0.098, 704, 0.608
355, 0.0986, 705, 0.596
356, 0.0994, 706, 0.585
357, 0.0996, 707, 0.573
358, 0.1004, 708, 0.562
359, 0.101, 709, 0.552
360, 0.101, 710, 0.543
361, 0.1014, 711, 0.534
362, 0.1012, 712, 0.526
363, 0.1032, 713, 0.518
364, 0.103, 714, 0.51
365, 0.1036, 715, 0.502
366, 0.1042, 716, 0.495
367, 0.1046, 717, 0.488
368, 0.1036, 718, 0.481
369, 0.1034, 719, 0.474
370, 0.1028, 720, 0.466
371, 0.101, 721, 0.459
372, 0.099, 722, 0.451
373, 0.0964, 723, 0.444
374, 0.0934, 724, 0.436
375, 0.09, 725, 0.428
376, 0.0872, 726, 0.421
377, 0.0838, 727, 0.414
378, 0.0792, 728, 0.407
379, 0.0752, 729, 0.401
380, 0.0716, 730, 0.394
381, 0.0674, 731, 0.388
382, 0.0634, 732, 0.381
383, 0.0602, 733, 0.374
384, 0.0562, 734, 0.368
385, 0.0548, 735, 0.362
386, 0.0506, 736, 0.356
387, 0.0482, 737, 0.351
388, 0.0462, 738, 0.345
389, 0.045, 739, 0.34
390, 0.043, 740, 0.334
391, 0.0414, 741, 0.328
392, 0.04, 742, 0.321
393, 0.039, 743, 0.315
394, 0.0376, 744, 0.308
395, 0.0368, 745, 0.302
396, 0.0352, 746, 0.295
397, 0.0344, 747, 0.289
398, 0.0332, 748, 0.283
399, 0.0322, 749, 0.276
400, 0.032, 750, 0.271
401, 0.0314, 751, 0.265
402, 0.03, 752, 0.259
403, 0.03, 753, 0.253
404, 0.03, 754, 0.247
405, 0.0298, 755, 0.242
406, 0.03, 756, 0.236
407, 0.03, 757, 0.231
408, 0.0304, 758, 0.226
409, 0.0304, 759, 0.221
410, 0.0308, 760, 0.216
411, 0.031, 761, 0.211
412, 0.0308, 762, 0.206
413, 0.0312, 763, 0.202
414, 0.0316, 764, 0.198
415, 0.031, 765, 0.194
416, 0.031, 766, 0.189
417, 0.0304, 767, 0.185
418, 0.0292, 768, 0.18
419, 0.028, 769, 0.175
420, 0.0282, 770, 0.171
421, 0.027, 771, 0.166
422, 0.026, 772, 0.161
423, 0.0244, 773, 0.157
424, 0.0234, 774, 0.154
425, 0.022, 775, 0.15
426, 0.0212, 776, 0.146
427, 0.02, 777, 0.142
428, 0.0192, 778, 0.139
429, 0.0178, 779, 0.135
430, 0.0166, 780, 0.131
431, 0.0154, 781, 0.128
432, 0.0144, 782, 0.125
433, 0.014, 783, 0.122
434, 0.0134, 784, 0.12
435, 0.012, 785, 0.117
436, 0.0106, 786, 0.114
437, 0.0102, 787, 0.112
438, 0.0096, 788, 0.11
439, 0.0092, 789, 0.107
440, 0.0088, 790, 0.106
441, 0.008, 791, 0.104
442, 0.0078, 792, 0.102
443, 0.007, 793, 0.1
444, 0.007, 794, 0.098
445, 0.007, 795, 0.095
446, 0.006, 796, 0.093
447, 0.0062, 797, 0.091
448, 0.0062, 798, 0.089
449, 0.006, 799, 0.088
450, 0.006, 800, 0.086
451, 0.0058, 801, 0.082
452, 0.0056, 802, 0.081
453, 0.0056, 803, 0.079
454, 0.0054, 804, 0.077
455, 0.0054, 804, 0.076
456, 0.0054, 805, 0.074
457, 0.0056, 806, 0.072
458, 0.0056, 807, 0.071
459, 0.0056, 808, 0.068
460, 0.0056, 809, 0.067
461, 0.0058, 810, 0.065
462, 0.0056, 811, 0.064
463, 0.0052, 812, 0.061
464, 0.0058, 813, 0.06
465, 0.006, 814, 0.059
466, 0.006, 815, 0.057
467, 0.0052, 816, 0.055
468, 0.0058, 817, 0.054
469, 0.006, 818, 0.053
470, 0.0056, 819, 0.051
471, 0.006, 820, 0.049
472, 0.006, 821, 0.048
473, 0.0068, 822, 0.047
474, 0.0062, 823, 0.046
475, 0.0062, 824, 0.044
476, 0.0068, 825, 0.043
477, 0.0064, 826, 0.042
478, 0.0068, 827, 0.041
479, 0.0068, 828, 0.04
480, 0.0066, 829, 0.039
481, 0.007, 830, 0.038
482, 0.007, 831, 0.037
483, 0.007, 832, 0.036
484, 0.007, 833, 0.035
485, 0.0072, 834, 0.034
486, 0.0074, 835, 0.033
487, 0.0078, 836, 0.032
488, 0.0076, 837, 0.031
489, 0.008, 838, 0.031
490, 0.0086, 839, 0.029
491, 0.009, 840, 0.029
492, 0.009, 841, 0.028
493, 0.009, 842, 0.028
494, 0.0094, 843, 0.026
495, 0.0094, 844, 0.026
496, 0.0094, 845, 0.025
497, 0.0098, 846, 0.024
498, 0.0098, 847, 0.024
499, 0.0106, 848, 0.023
500, 0.0114, 849, 0.023
501, 0.0118, 850, 0.022
502, 0.0118, 851, 0.021
503, 0.0122, 852, 0.021
504, 0.013, 853, 0.02
505, 0.0132, 853, 0.02
506, 0.0134, 854, 0.02
507, 0.014, 855, 0.019
508, 0.0146, 856, 0.019
509, 0.015, 857, 0.018
510, 0.0152, 858, 0.018
511, 0.0164, 859, 0.017
512, 0.0172, 860, 0.017
513, 0.0178, 861, 0.016
514, 0.018, 861, 0.016
515, 0.019, 862, 0.016
516, 0.0198, 863, 0.015
517, 0.02, 864, 0.015
518, 0.0216, 865, 0.014
519, 0.0226, 866, 0.014
520, 0.0226, 867, 0.014
521, 0.0242, 868, 0.014
522, 0.0248, 869, 0.013
523, 0.0256, 870, 0.013
524, 0.027, 871, 0.012
525, 0.028, 872, 0.012
526, 0.0288, 873, 0.012
527, 0.0302, 874, 0.011
528, 0.032, 875, 0.011
529, 0.033, 876, 0.011
530, 0.0342, 877, 0.01
531, 0.0352, 878, 0.01
532, 0.0368, 879, 0.01
533, 0.0388, 880, 0.01
534, 0.0402, 881, 0.009
535, 0.042, 882, 0.009
536, 0.0434, 883, 0.009
537, 0.0454, 884, 0.008
538, 0.0476, 885, 0.008
539, 0.0498, 886, 0.008
540, 0.0518, 887, 0.008
541, 0.0538, 888, 0.008
542, 0.0562, 889, 0.007
543, 0.058, 890, 0.007
544, 0.0606, 891, 0.007
545, 0.0624, 892, 0.007
546, 0.0654, 893, 0.007
547, 0.068, 894, 0.006
548, 0.0702, 895, 0.006
549, 0.073, 896, 0.006
550, 0.0756, 897, 0.006
551, 0.0784, 898, 0.006
552, 0.0814, 899, 0.006
553, 0.0844, 900, 0.005
554, 0.0874, 901, 0.005
555, 0.0906, 902, 0.005
556, 0.0938, 903, 0.005
557, 0.0974, 904, 0.005
558, 0.1002, 905, 0.005
559, 0.104, 906, 0.005
560, 0.108, 907, 0.004
561, 0.1118, 908, 0.004
562, 0.1158, 909, 0.004
563, 0.12, 910, 0.004
564, 0.125, 911, 0.004
565, 0.129, 912, 0.004
566, 0.1342, 913, 0.004
567, 0.14, 914, 0.004
568, 0.1454, 915, 0.003
569, 0.151, 916, 0.003
570, 0.1572, 917, 0.003
571, 0.1632, 918, 0.003
572, 0.1698, 919, 0.003
573, 0.1768, 920, 0.003
574, 0.1844, 921, 0.003
575, 0.1916, 922, 0.003
576, 0.1992, 923, 0.003
577, 0.2074, 924, 0.003
578, 0.2156, 925, 0.003
579, 0.2242, 926, 0.002
580, 0.234, 927, 0.002
581, 0.243, 928, 0.002
582, 0.2526, 929, 0.002
583, 0.262, 930, 0.002
584, 0.2722, 931, 0.002
585, 0.2822, 932, 0.002
586, 0.2928, 933, 0.002
587, 0.3032, 934, 0.002
588, 0.3134, 935, 0.002
589, 0.324, 936, 0.002
590, 0.3346, 937, 0.002
591, 0.3448, 938, 0.002
592, 0.356, 939, 0.002
593, 0.367, 940, 0.002
594, 0.3766, , 
595, 0.387, , 
596, 0.3974, , 
597, 0.4074, , 
598, 0.416, , 
599, 0.4248, , 
600, 0.4326, , 
601, 0.44, , 
602, 0.446, , 
603, 0.4518, , 
604, 0.4568, , 
605, 0.461, , 
606, 0.4646, , 
607, 0.469, , 
608, 0.4728, , 
609, 0.4766, , 
610, 0.482, , 
611, 0.488, , 
612, 0.4938, , 
613, 0.5018, , 
614, 0.5102, , 
615, 0.52, , 
616, 0.531, , 
617, 0.5422, , 
618, 0.5552, , 
619, 0.5682, , 
620, 0.5834, , 
621, 0.5986, , 
622, 0.6148, , 
623, 0.6326, , 
624, 0.6502, , 
625, 0.6688, , 
626, 0.6876, , 
627, 0.707, , 
628, 0.7276, , 
629, 0.7478, , 
630, 0.7688, , 
631, 0.7898, , 
632, 0.8114, , 
633, 0.8316, , 
634, 0.853, , 
635, 0.8734, , 
636, 0.8928, , 
637, 0.9118, , 
638, 0.93, , 
639, 0.947, , 
640, 0.9618, , 
641, 0.9752, , 
642, 0.9862, , 
643, 0.9942, , 
644, 0.9988, , 
645, 0.9996, , 
646, 0.9972, , 
647, 0.9896, , 
648, 0.9778, , 
649, 0.9614, , 
650, 0.9408, , 
651, 0.9152, , 
652, 0.8866, , 
653, 0.8544, , 
654, 0.8176, , 
655, 0.7794, , 
656, 0.7386, , 
657, 0.696, , 
658, 0.6534, , 
659, 0.6108, , 
660, 0.5688, , 
661, 0.5262, , 
662, 0.487, , 
663, 0.4482, , 
664, 0.4112, , 
665, 0.377, , 
666, 0.3456, , 
667, 0.3154, , 
668, 0.2872, , 
669, 0.2622, , 
670, 0.239, , 
671, 0.218, , 
672, 0.1978, , 
673, 0.1806, , 
674, 0.1646, , 
675, 0.1504, , 
676, 0.1366, , 
677, 0.1252, , 
678, 0.1142, , 
679, 0.1036, , 
680, 0.095, , 
681, 0.0866, , 
682, 0.0792, , 
683, 0.0716, , 
684, 0.0662, , 
685, 0.0602, , 
686, 0.0552, , 
687, 0.0506, , 
688, 0.0464, , 
689, 0.042, , 
690, 0.038, , 
691, 0.0358, , 
692, 0.0326, , 
693, 0.0296, , 
694, 0.027, , 
695, 0.0262, , 
696, 0.0234, , 
697, 0.021, , 
698, 0.0196, , 
699, 0.0192, , 
700, 0.0168, , 
701, 0.016, , 
702, 0.015, , 
703, 0.0136, , 
704, 0.0118, , 
705, 0.0124, , 
706, 0.0116, , 
707, 0.0104, , 
708, 0.0094, , 
709, 0.0102, , 
710, 0.009, , 
711, 0.0074, , 
712, 0.0078, , 
713, 0.0078, , 
714, 0.0066, , 
715, 0.0064, , 
716, 0.0064, , 
717, 0.0064, , 
718, 0.0056, , 
719, 0.0056, , 
720, 0.004, , 
